desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.5
2, 2, 3.08
3, 4, 5.42
6, 6, 8.86
8, 9, 12.33
11, 12, 15.19
15, 16, 20.68
18, 20, 26.04
24, 25, 32.36
26, 30, 38.4
36, 36, 45.46
37, 42, 52.45
49, 48, 58.58
50, 56, 66.71
63, 63, 72.06
66, 72, 80.38
78, 80, 84.82
85, 90, 89.49
95, 99, 93.19
105, 110, 94.56
114, 120, 96.78
129, 132, 97.16
135, 143, 98.39
154, 156, 98.75
157, 168, 99.29
182, 195, 99.74
208, 208, 99.88
212, 224, 99.94
235, 238, 99.99
244, 255, 99.99
265, 270, 100.0
