desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.38
2, 2, 2.8
3, 4, 6.01
6, 6, 7.92
8, 9, 12.15
11, 12, 15.73
15, 16, 21.12
18, 20, 24.94
24, 25, 31.9
26, 30, 39.39
36, 36, 45.96
37, 42, 52.62
49, 48, 59.96
50, 56, 70.96
63, 63, 73.38
66, 72, 83.25
78, 80, 83.43
85, 90, 93.49
95, 99, 93.57
105, 110, 99.94
114, 120, 99.93
129, 132, 100.0
