desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.48
2, 2, 3.19
4, 4, 5.98
5, 6, 7.82
9, 12, 14.46
16, 15, 18.46
17, 20, 24.16
24, 24, 29.35
26, 30, 35.72
34, 35, 42.74
39, 42, 51.4
45, 48, 57.63
53, 56, 67.39
59, 63, 74.12
70, 72, 83.23
74, 80, 82.6
89, 90, 93.61
91, 99, 93.28
109, 108, 93.93
110, 120, 99.97
130, 130, 99.91
134, 143, 100.0
