desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.45
2, 2, 2.99
3, 4, 5.8
6, 6, 8.62
8, 9, 11.93
11, 12, 15.88
15, 16, 21.96
18, 20, 26.59
24, 25, 31.71
26, 30, 38.12
36, 36, 43.78
37, 42, 50.69
49, 48, 55.49
50, 56, 63.3
63, 63, 67.73
66, 72, 75.97
78, 80, 80.8
85, 90, 86.05
95, 99, 88.93
105, 110, 92.71
114, 120, 94.88
129, 132, 96.6
135, 143, 97.93
154, 156, 98.58
157, 168, 99.47
182, 195, 99.88
208, 208, 99.91
212, 224, 100.0
