desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.49
2, 2, 2.8
3, 4, 6.39
6, 6, 8.52
8, 9, 12.46
11, 12, 16.0
15, 16, 20.78
18, 20, 26.77
24, 25, 32.48
26, 30, 38.54
36, 36, 45.67
37, 42, 54.25
49, 48, 61.78
50, 56, 70.92
63, 63, 80.41
66, 72, 90.56
78, 80, 96.77
85, 90, 99.88
95, 99, 100.0
