desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.13
2, 2, 2.78
4, 4, 5.4
5, 6, 8.62
9, 12, 16.14
16, 15, 20.38
17, 20, 26.55
24, 24, 30.65
26, 30, 36.68
34, 35, 42.9
39, 42, 49.55
45, 48, 56.02
53, 56, 65.28
59, 63, 73.68
70, 72, 83.64
74, 80, 89.75
89, 90, 99.48
91, 99, 99.6
109, 108, 99.61
110, 120, 100.0
