desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.5
2, 2, 1.3333333333333333
3, 4, 2.6
6, 6, 3.533333333333333
8, 9, 5.666666666666667
11, 12, 6.566666666666666
15, 16, 8.5
18, 20, 10.033333333333333
24, 25, 11.6
26, 30, 14.7
36, 36, 13.933333333333334
37, 42, 18.333333333333332
49, 48, 20.433333333333334
50, 56, 24.533333333333335
63, 63, 26.7
66, 72, 29.3
78, 80, 31.566666666666666
85, 90, 35.266666666666666
95, 99, 38.43333333333333
105, 110, 41.233333333333334
114, 120, 43.13333333333333
129, 132, 44.96666666666667
135, 143, 47.86666666666667
154, 156, 52.666666666666664
157, 168, 54.5
182, 195, 59.43333333333333
208, 208, 62.36666666666667
212, 224, 64.4
235, 238, 66.23333333333333
244, 255, 68.33333333333333
265, 270, 71.83333333333333
279, 288, 72.2
296, 304, 75.26666666666667
316, 323, 76.03333333333333
328, 340, 78.76666666666667
355, 360, 78.83333333333333
363, 378, 81.73333333333333
397, 399, 83.13333333333334
399, 418, 84.53333333333333
437, 437, 84.93333333333334
441, 460, 86.2
477, 480, 88.23333333333333
487, 504, 88.6
519, 525, 89.46666666666667
536, 550, 90.93333333333334
562, 572, 90.3
587, 598, 91.86666666666666
607, 621, 93.26666666666667
640, 648, 93.1
654, 672, 93.9
696, 700, 94.4
702, 725, 95.4
752, 750, 95.33333333333333
753, 780, 95.53333333333333
804, 806, 96.2
813, 837, 96.86666666666666
858, 864, 96.6
876, 896, 97.03333333333333
913, 924, 97.36666666666666
941, 957, 97.33333333333333
970, 986, 97.83333333333333
1008, 1020, 97.8
1029, 1050, 97.66666666666667
1077, 1085, 98.13333333333334
1090, 1116, 98.53333333333333
1149, 1152, 97.86666666666666
1152, 1184, 98.13333333333334
1216, 1216, 98.53333333333333
1223, 1254, 98.73333333333333
1282, 1287, 98.53333333333333
1299, 1326, 98.7
1349, 1360, 98.6
1378, 1400, 98.9
1418, 1435, 98.6
1458, 1476, 98.56666666666666
1489, 1512, 98.86666666666666
1542, 1554, 98.66666666666667
1562, 1591, 98.96666666666667
1627, 1634, 99.03333333333333
1636, 1672, 99.1
1712, 1710, 98.96666666666667
1715, 1755, 99.06666666666666
1790, 1794, 99.4
1805, 1840, 99.2
1870, 1880, 99.36666666666666
1898, 1927, 99.56666666666666
1951, 1968, 99.4
1992, 2016, 99.26666666666667
2034, 2058, 99.2
2089, 2107, 99.23333333333333
2119, 2150, 99.33333333333333
2189, 2200, 99.23333333333333
2206, 2244, 99.43333333333334
2291, 2295, 99.36666666666666
2294, 2340, 99.4
2384, 2385, 99.4
2395, 2438, 99.53333333333333
2476, 2484, 99.56666666666666
2501, 2538, 99.33333333333333
2569, 2585, 99.43333333333334
2609, 2640, 99.76666666666667
2664, 2688, 99.4
2720, 2744, 99.56666666666666
2761, 2793, 99.6
2834, 2850, 99.4
2860, 2900, 99.76666666666667
2949, 2958, 99.46666666666667
2960, 3009, 99.63333333333334
3062, 3060, 99.83333333333333
3067, 3120, 99.7
3166, 3172, 99.7
3187, 3233, 99.36666666666666
3272, 3286, 99.73333333333333
3310, 3348, 99.66666666666667
3379, 3402, 99.66666666666667
3434, 3465, 99.83333333333333
3488, 3520, 99.83333333333333
3562, 3584, 99.8
3599, 3640, 99.76666666666667
3691, 3705, 99.9
3712, 3762, 99.66666666666667
3823, 3828, 99.8
3826, 3886, 99.8
3942, 3944, 99.93333333333334
3957, 4012, 99.86666666666666
4060, 4071, 99.83333333333333
4093, 4140, 99.8
4179, 4200, 99.93333333333334
4232, 4270, 99.9
4300, 4331, 99.9
4373, 4402, 99.8
4423, 4464, 99.9
4516, 4536, 99.93333333333334
4548, 4599, 99.83333333333333
4661, 4672, 99.96666666666667
4674, 4736, 99.96666666666667
4802, 4800, 100.0
