desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.36666666666666664
2, 2, 0.5666666666666667
3, 4, 0.8
6, 6, 1.8666666666666667
8, 9, 2.6
11, 12, 3.2
15, 16, 4.4
18, 20, 5.833333333333333
24, 25, 7.633333333333334
26, 30, 8.633333333333333
36, 36, 10.066666666666666
37, 42, 10.933333333333334
49, 48, 13.733333333333333
50, 56, 15.333333333333334
63, 63, 17.3
66, 72, 19.7
78, 80, 21.733333333333334
85, 90, 25.066666666666666
95, 99, 26.333333333333332
105, 110, 29.0
114, 120, 33.266666666666666
129, 132, 36.266666666666666
135, 143, 36.4
154, 156, 40.833333333333336
157, 168, 44.0
182, 195, 49.266666666666666
208, 208, 55.06666666666667
212, 224, 56.96666666666667
235, 238, 59.53333333333333
244, 255, 62.8
265, 270, 66.96666666666667
279, 288, 69.5
296, 304, 73.1
316, 323, 76.4
328, 340, 78.8
355, 360, 82.03333333333333
363, 378, 83.8
397, 399, 85.8
399, 418, 89.46666666666667
437, 437, 91.9
441, 460, 92.0
477, 480, 93.53333333333333
487, 504, 95.46666666666667
519, 525, 96.4
536, 550, 97.2
562, 572, 97.6
587, 598, 98.16666666666667
607, 621, 98.56666666666666
640, 648, 98.86666666666666
654, 672, 99.1
696, 700, 99.13333333333334
702, 725, 99.4
752, 750, 99.4
753, 780, 99.6
804, 806, 99.86666666666666
813, 837, 99.8
858, 864, 99.86666666666666
876, 896, 99.93333333333334
913, 924, 99.86666666666666
941, 957, 99.93333333333334
970, 986, 100.0
