desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.8333333333333334
4, 4, 2.9
7, 7, 4.666666666666667
10, 10, 6.433333333333334
13, 13, 8.533333333333333
16, 16, 10.6
19, 19, 12.7
22, 22, 14.233333333333333
25, 25, 16.266666666666666
28, 28, 18.466666666666665
31, 31, 19.3
41, 41, 23.6
51, 51, 29.466666666666665
61, 61, 35.266666666666666
71, 71, 37.43333333333333
81, 81, 40.96666666666667
91, 91, 45.06666666666667
101, 101, 48.96666666666667
111, 111, 50.8
121, 121, 54.333333333333336
131, 131, 58.766666666666666
141, 141, 62.3
151, 151, 62.46666666666667
161, 161, 66.56666666666666
171, 171, 67.33333333333333
181, 181, 69.2
191, 191, 70.9
201, 201, 73.3
211, 211, 75.23333333333333
221, 221, 76.06666666666666
231, 231, 77.13333333333334
241, 241, 79.76666666666667
251, 251, 81.4
261, 261, 81.9
271, 271, 81.8
281, 281, 83.06666666666666
291, 291, 84.13333333333334
301, 301, 85.0
311, 311, 84.93333333333334
321, 321, 85.66666666666667
331, 331, 87.4
341, 341, 88.7
351, 351, 88.2
361, 361, 88.86666666666666
371, 371, 89.4
381, 381, 90.33333333333333
391, 391, 90.43333333333334
401, 401, 90.66666666666667
411, 411, 90.86666666666666
421, 421, 90.86666666666666
431, 431, 92.6
441, 441, 92.5
451, 451, 92.3
461, 461, 92.7
471, 471, 92.73333333333333
481, 481, 92.73333333333333
491, 491, 93.8
501, 501, 94.66666666666667
511, 511, 94.1
521, 521, 94.1
531, 531, 94.53333333333333
541, 541, 94.46666666666667
551, 551, 94.9
561, 561, 95.4
571, 571, 95.56666666666666
581, 581, 95.6
591, 591, 95.56666666666666
601, 601, 95.66666666666667
611, 611, 95.8
621, 621, 95.8
631, 631, 96.6
641, 641, 95.96666666666667
651, 651, 96.36666666666666
661, 661, 95.7
671, 671, 96.23333333333333
681, 681, 96.3
691, 691, 96.63333333333334
701, 701, 95.96666666666667
711, 711, 96.13333333333334
721, 721, 96.9
731, 731, 96.13333333333334
741, 741, 96.0
751, 751, 96.9
761, 761, 96.26666666666667
771, 771, 96.9
781, 781, 97.13333333333334
791, 791, 96.8
801, 801, 96.9
811, 811, 97.16666666666667
821, 821, 97.16666666666667
831, 831, 96.86666666666666
841, 841, 96.56666666666666
851, 851, 97.13333333333334
861, 861, 97.0
871, 871, 97.26666666666667
881, 881, 97.26666666666667
891, 891, 97.56666666666666
901, 901, 97.2
911, 911, 97.2
921, 921, 96.93333333333334
931, 931, 97.43333333333334
941, 941, 97.73333333333333
951, 951, 97.66666666666667
961, 961, 97.86666666666666
971, 971, 97.43333333333334
981, 981, 97.0
991, 991, 97.46666666666667
1001, 1001, 97.73333333333333
1011, 1011, 97.23333333333333
1021, 1021, 97.86666666666666
1031, 1031, 98.0
1041, 1041, 97.86666666666666
1051, 1051, 97.93333333333334
1061, 1061, 97.5
1071, 1071, 97.7
1081, 1081, 97.4
1091, 1091, 97.9
1101, 1101, 97.9
1111, 1111, 97.4
1121, 1121, 97.5
1131, 1131, 97.5
1141, 1141, 97.26666666666667
1151, 1151, 97.66666666666667
1161, 1161, 97.76666666666667
1171, 1171, 97.8
1181, 1181, 97.93333333333334
1191, 1191, 97.63333333333334
1201, 1201, 97.2
1211, 1211, 98.33333333333333
1221, 1221, 97.8
1231, 1231, 97.86666666666666
1241, 1241, 98.03333333333333
1251, 1251, 97.66666666666667
1261, 1261, 97.86666666666666
1271, 1271, 97.93333333333334
1281, 1281, 98.0
1291, 1291, 98.03333333333333
1301, 1301, 97.73333333333333
1311, 1311, 97.93333333333334
1321, 1321, 98.1
1331, 1331, 98.13333333333334
1341, 1341, 97.96666666666667
1351, 1351, 97.83333333333333
1361, 1361, 97.8
1371, 1371, 98.26666666666667
1381, 1381, 98.33333333333333
1391, 1391, 98.4
1401, 1401, 97.66666666666667
1411, 1411, 98.36666666666666
1421, 1421, 98.66666666666667
1431, 1431, 98.1
1441, 1441, 98.36666666666666
1451, 1451, 98.36666666666666
1461, 1461, 98.03333333333333
1471, 1471, 98.46666666666667
1481, 1481, 98.3
1491, 1491, 98.5
1501, 1501, 98.03333333333333
1511, 1511, 98.8
1521, 1521, 97.76666666666667
1531, 1531, 98.13333333333334
1541, 1541, 98.06666666666666
1551, 1551, 98.53333333333333
1561, 1561, 98.06666666666666
1571, 1571, 98.0
1581, 1581, 98.53333333333333
1591, 1591, 98.36666666666666
1601, 1601, 98.43333333333334
1611, 1611, 98.66666666666667
1621, 1621, 97.8
1631, 1631, 98.36666666666666
1641, 1641, 98.1
1651, 1651, 98.06666666666666
1661, 1661, 98.26666666666667
1671, 1671, 98.6
1681, 1681, 98.63333333333334
1691, 1691, 98.4
1701, 1701, 98.4
1711, 1711, 98.6
1721, 1721, 98.26666666666667
1731, 1731, 98.6
1741, 1741, 98.3
1751, 1751, 98.23333333333333
1761, 1761, 98.43333333333334
1771, 1771, 98.03333333333333
1781, 1781, 98.53333333333333
1791, 1791, 98.6
1801, 1801, 98.36666666666666
1811, 1811, 98.43333333333334
1821, 1821, 99.0
1831, 1831, 98.3
1841, 1841, 98.33333333333333
1851, 1851, 98.3
1861, 1861, 98.7
1871, 1871, 98.56666666666666
1881, 1881, 98.4
1891, 1891, 98.56666666666666
1901, 1901, 98.46666666666667
1911, 1911, 98.5
1921, 1921, 98.36666666666666
1931, 1931, 98.3
1941, 1941, 98.63333333333334
1951, 1951, 98.3
1961, 1961, 98.0
1971, 1971, 98.43333333333334
1981, 1981, 98.76666666666667
1991, 1991, 98.8
2001, 2001, 98.33333333333333
2011, 2011, 98.43333333333334
2021, 2021, 98.16666666666667
2031, 2031, 98.3
2041, 2041, 98.63333333333334
2051, 2051, 98.66666666666667
2061, 2061, 98.46666666666667
2071, 2071, 98.8
2081, 2081, 98.66666666666667
2091, 2091, 98.53333333333333
2101, 2101, 98.3
2111, 2111, 98.56666666666666
2121, 2121, 98.53333333333333
2131, 2131, 98.8
2141, 2141, 98.23333333333333
2151, 2151, 98.43333333333334
2161, 2161, 98.7
2171, 2171, 98.4
2181, 2181, 98.53333333333333
2191, 2191, 98.9
2201, 2201, 98.56666666666666
2211, 2211, 98.7
2221, 2221, 98.73333333333333
2231, 2231, 98.4
2241, 2241, 98.6
2251, 2251, 98.73333333333333
2261, 2261, 98.6
2271, 2271, 98.73333333333333
2281, 2281, 98.63333333333334
2291, 2291, 98.53333333333333
2301, 2301, 98.56666666666666
2311, 2311, 98.8
2321, 2321, 98.7
2331, 2331, 98.6
2341, 2341, 99.06666666666666
2351, 2351, 98.93333333333334
2361, 2361, 98.56666666666666
2371, 2371, 98.7
2381, 2381, 98.83333333333333
2391, 2391, 99.06666666666666
2401, 2401, 98.53333333333333
2411, 2411, 98.76666666666667
2421, 2421, 98.7
2431, 2431, 98.16666666666667
2441, 2441, 98.6
2451, 2451, 98.66666666666667
2461, 2461, 98.93333333333334
2471, 2471, 98.8
2481, 2481, 98.63333333333334
2491, 2491, 98.6
2501, 2501, 98.96666666666667
2511, 2511, 98.73333333333333
2521, 2521, 98.6
2531, 2531, 99.06666666666666
2541, 2541, 99.03333333333333
2551, 2551, 98.93333333333334
2561, 2561, 99.03333333333333
2571, 2571, 98.5
2581, 2581, 98.83333333333333
2591, 2591, 98.73333333333333
2601, 2601, 99.06666666666666
2611, 2611, 98.8
2621, 2621, 98.6
2631, 2631, 98.66666666666667
2641, 2641, 99.3
2651, 2651, 98.73333333333333
2661, 2661, 98.86666666666666
2671, 2671, 98.93333333333334
2681, 2681, 99.33333333333333
2691, 2691, 98.66666666666667
2701, 2701, 99.03333333333333
2711, 2711, 98.7
2721, 2721, 98.86666666666666
2731, 2731, 99.0
2741, 2741, 99.1
2751, 2751, 99.3
2761, 2761, 99.13333333333334
2771, 2771, 99.13333333333334
2781, 2781, 99.06666666666666
2791, 2791, 98.93333333333334
2801, 2801, 99.0
2811, 2811, 98.76666666666667
2821, 2821, 98.96666666666667
2831, 2831, 99.0
2841, 2841, 99.23333333333333
2851, 2851, 99.36666666666666
2861, 2861, 98.93333333333334
2871, 2871, 98.9
2881, 2881, 99.23333333333333
2891, 2891, 99.03333333333333
2901, 2901, 98.83333333333333
2911, 2911, 98.86666666666666
2921, 2921, 99.06666666666666
2931, 2931, 99.13333333333334
2941, 2941, 99.23333333333333
2951, 2951, 98.83333333333333
2961, 2961, 99.0
2971, 2971, 98.63333333333334
2981, 2981, 98.63333333333334
2991, 2991, 99.03333333333333
3001, 3001, 99.13333333333334
3011, 3011, 99.1
3021, 3021, 99.26666666666667
3031, 3031, 99.2
3041, 3041, 99.3
3051, 3051, 99.03333333333333
3061, 3061, 98.9
3071, 3071, 98.93333333333334
3081, 3081, 99.4
3091, 3091, 98.96666666666667
3101, 3101, 99.03333333333333
3111, 3111, 99.26666666666667
3121, 3121, 99.26666666666667
3131, 3131, 99.1
3141, 3141, 98.93333333333334
3151, 3151, 98.93333333333334
3161, 3161, 98.96666666666667
3171, 3171, 98.83333333333333
3181, 3181, 99.2
3191, 3191, 98.6
3201, 3201, 99.0
3211, 3211, 99.16666666666667
3221, 3221, 99.16666666666667
3231, 3231, 98.86666666666666
3241, 3241, 98.9
3251, 3251, 99.16666666666667
3261, 3261, 98.86666666666666
3271, 3271, 99.2
3281, 3281, 98.96666666666667
3291, 3291, 98.8
3301, 3301, 99.16666666666667
3311, 3311, 99.23333333333333
3321, 3321, 99.36666666666666
3331, 3331, 99.33333333333333
3341, 3341, 99.36666666666666
3351, 3351, 98.96666666666667
3361, 3361, 99.2
3371, 3371, 98.8
3381, 3381, 98.86666666666666
3391, 3391, 99.16666666666667
3401, 3401, 99.06666666666666
3411, 3411, 99.26666666666667
3421, 3421, 99.06666666666666
3431, 3431, 99.23333333333333
3441, 3441, 98.83333333333333
3451, 3451, 99.2
3461, 3461, 99.16666666666667
3471, 3471, 98.86666666666666
3481, 3481, 99.03333333333333
3491, 3491, 99.03333333333333
3501, 3501, 99.2
3511, 3511, 99.2
3521, 3521, 99.43333333333334
3531, 3531, 99.23333333333333
3541, 3541, 98.86666666666666
3551, 3551, 99.13333333333334
3561, 3561, 99.26666666666667
3571, 3571, 99.1
3581, 3581, 99.13333333333334
3591, 3591, 98.86666666666666
3601, 3601, 99.23333333333333
3611, 3611, 99.2
3621, 3621, 99.36666666666666
3631, 3631, 98.96666666666667
3641, 3641, 99.4
3651, 3651, 99.56666666666666
3661, 3661, 99.26666666666667
3671, 3671, 99.33333333333333
3681, 3681, 99.16666666666667
3691, 3691, 99.26666666666667
3701, 3701, 98.93333333333334
3711, 3711, 99.03333333333333
3721, 3721, 99.2
3731, 3731, 99.16666666666667
3741, 3741, 99.16666666666667
3751, 3751, 99.23333333333333
3761, 3761, 98.93333333333334
3771, 3771, 98.86666666666666
3781, 3781, 99.26666666666667
3791, 3791, 99.16666666666667
3801, 3801, 99.23333333333333
3811, 3811, 99.16666666666667
3821, 3821, 99.3
3831, 3831, 99.33333333333333
3841, 3841, 99.46666666666667
3851, 3851, 99.23333333333333
3861, 3861, 99.1
3871, 3871, 99.26666666666667
3881, 3881, 99.4
3891, 3891, 99.13333333333334
3901, 3901, 99.2
3911, 3911, 99.36666666666666
3921, 3921, 99.1
3931, 3931, 99.36666666666666
3941, 3941, 99.03333333333333
3951, 3951, 99.26666666666667
3961, 3961, 99.33333333333333
3971, 3971, 99.46666666666667
3981, 3981, 99.0
3991, 3991, 99.5
4001, 4001, 99.13333333333334
4011, 4011, 99.26666666666667
4021, 4021, 99.56666666666666
4031, 4031, 99.13333333333334
4041, 4041, 99.23333333333333
4051, 4051, 99.43333333333334
4061, 4061, 99.4
4071, 4071, 99.26666666666667
4081, 4081, 99.6
4091, 4091, 99.53333333333333
4101, 4101, 99.36666666666666
4111, 4111, 99.33333333333333
4121, 4121, 99.0
4131, 4131, 99.5
4141, 4141, 99.23333333333333
4151, 4151, 99.26666666666667
4161, 4161, 99.5
4171, 4171, 98.96666666666667
4181, 4181, 99.5
4191, 4191, 99.46666666666667
4201, 4201, 99.23333333333333
4211, 4211, 99.33333333333333
4221, 4221, 99.56666666666666
4231, 4231, 99.4
4241, 4241, 99.43333333333334
4251, 4251, 99.3
4261, 4261, 99.23333333333333
4271, 4271, 99.33333333333333
4281, 4281, 99.33333333333333
4291, 4291, 99.3
4301, 4301, 99.33333333333333
4311, 4311, 99.43333333333334
4321, 4321, 99.36666666666666
4331, 4331, 99.36666666666666
4341, 4341, 99.3
4351, 4351, 99.53333333333333
4361, 4361, 99.36666666666666
4371, 4371, 99.26666666666667
4381, 4381, 99.26666666666667
4391, 4391, 99.4
4401, 4401, 99.33333333333333
4411, 4411, 99.3
4421, 4421, 99.36666666666666
4431, 4431, 99.33333333333333
