desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.16666666666666666
2, 2, 0.6333333333333333
3, 4, 1.3333333333333333
6, 6, 1.3333333333333333
8, 9, 2.3
11, 12, 3.6666666666666665
15, 16, 4.0
18, 20, 5.6
24, 25, 6.766666666666667
26, 30, 7.433333333333334
36, 36, 8.6
37, 42, 11.8
49, 48, 12.966666666666667
50, 56, 14.9
63, 63, 17.866666666666667
66, 72, 19.0
78, 80, 22.433333333333334
85, 90, 23.033333333333335
95, 99, 25.933333333333334
105, 110, 28.966666666666665
114, 120, 32.06666666666667
129, 132, 35.1
135, 143, 34.03333333333333
154, 156, 40.43333333333333
157, 168, 43.6
182, 195, 48.4
208, 208, 49.666666666666664
212, 224, 53.0
235, 238, 59.13333333333333
244, 255, 60.233333333333334
265, 270, 62.733333333333334
279, 288, 67.66666666666667
296, 304, 70.2
316, 323, 72.8
328, 340, 75.5
355, 360, 78.03333333333333
363, 378, 78.9
397, 399, 81.6
399, 418, 84.76666666666667
437, 437, 86.2
441, 460, 88.53333333333333
477, 480, 89.03333333333333
487, 504, 91.6
519, 525, 92.3
536, 550, 94.33333333333333
562, 572, 94.4
587, 598, 95.9
607, 621, 96.43333333333334
640, 648, 96.9
654, 672, 97.8
696, 700, 98.76666666666667
702, 725, 98.63333333333334
752, 750, 98.96666666666667
753, 780, 99.33333333333333
804, 806, 99.6
813, 837, 99.66666666666667
858, 864, 99.8
876, 896, 99.76666666666667
913, 924, 99.86666666666666
941, 957, 100.0
