desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.2
4, 4, 1.2
7, 7, 2.3
10, 10, 2.933333333333333
13, 13, 3.1
16, 16, 5.066666666666666
19, 19, 6.1
22, 22, 5.866666666666666
25, 25, 7.133333333333334
28, 28, 7.466666666666667
31, 31, 9.466666666666667
41, 41, 12.433333333333334
51, 51, 14.733333333333333
61, 61, 18.133333333333333
71, 71, 19.7
81, 81, 22.3
91, 91, 25.166666666666668
101, 101, 27.5
111, 111, 31.4
121, 121, 32.96666666666667
131, 131, 36.166666666666664
141, 141, 38.2
151, 151, 39.46666666666667
161, 161, 41.5
171, 171, 43.43333333333333
181, 181, 45.63333333333333
191, 191, 48.86666666666667
201, 201, 50.1
211, 211, 52.1
221, 221, 53.53333333333333
231, 231, 56.2
241, 241, 58.233333333333334
251, 251, 60.2
261, 261, 61.166666666666664
271, 271, 63.266666666666666
281, 281, 65.36666666666666
291, 291, 67.1
301, 301, 68.46666666666667
311, 311, 67.7
321, 321, 70.73333333333333
331, 331, 72.4
341, 341, 72.8
351, 351, 74.43333333333334
361, 361, 75.86666666666666
371, 371, 76.83333333333333
381, 381, 78.73333333333333
391, 391, 78.03333333333333
401, 401, 78.06666666666666
411, 411, 80.26666666666667
421, 421, 80.16666666666667
431, 431, 82.13333333333334
441, 441, 82.23333333333333
451, 451, 83.4
461, 461, 84.63333333333334
471, 471, 85.53333333333333
481, 481, 86.76666666666667
491, 491, 87.23333333333333
501, 501, 88.4
511, 511, 88.03333333333333
521, 521, 88.76666666666667
531, 531, 90.03333333333333
541, 541, 90.4
551, 551, 91.2
561, 561, 92.16666666666667
571, 571, 92.2
581, 581, 92.83333333333333
591, 591, 92.46666666666667
601, 601, 93.7
611, 611, 94.73333333333333
621, 621, 93.9
631, 631, 93.2
641, 641, 94.73333333333333
651, 651, 94.76666666666667
661, 661, 94.73333333333333
671, 671, 94.9
681, 681, 96.4
691, 691, 95.33333333333333
701, 701, 95.9
711, 711, 96.1
721, 721, 96.23333333333333
731, 731, 96.96666666666667
741, 741, 96.8
751, 751, 97.03333333333333
761, 761, 97.63333333333334
771, 771, 97.86666666666666
781, 781, 97.66666666666667
791, 791, 97.53333333333333
801, 801, 98.13333333333334
811, 811, 98.13333333333334
821, 821, 98.23333333333333
831, 831, 97.93333333333334
841, 841, 98.43333333333334
851, 851, 98.63333333333334
861, 861, 98.3
871, 871, 98.36666666666666
881, 881, 98.8
891, 891, 98.66666666666667
901, 901, 98.66666666666667
911, 911, 98.4
921, 921, 99.13333333333334
931, 931, 98.73333333333333
941, 941, 98.93333333333334
951, 951, 99.23333333333333
961, 961, 99.26666666666667
971, 971, 98.93333333333334
981, 981, 99.46666666666667
991, 991, 99.5
1001, 1001, 99.4
1011, 1011, 99.56666666666666
1021, 1021, 99.6
1031, 1031, 99.26666666666667
1041, 1041, 99.53333333333333
1051, 1051, 99.56666666666666
1061, 1061, 99.46666666666667
1071, 1071, 99.66666666666667
1081, 1081, 99.46666666666667
1091, 1091, 99.66666666666667
1101, 1101, 99.43333333333334
1111, 1111, 99.73333333333333
1121, 1121, 99.63333333333334
1131, 1131, 99.63333333333334
1141, 1141, 99.76666666666667
1151, 1151, 99.66666666666667
1161, 1161, 99.73333333333333
1171, 1171, 99.83333333333333
1181, 1181, 99.9
1191, 1191, 99.93333333333334
1201, 1201, 99.63333333333334
1211, 1211, 99.8
1221, 1221, 99.8
1231, 1231, 99.8
1241, 1241, 99.76666666666667
1251, 1251, 99.8
1261, 1261, 99.96666666666667
1271, 1271, 99.93333333333334
1281, 1281, 99.9
1291, 1291, 99.76666666666667
1301, 1301, 99.86666666666666
1311, 1311, 99.96666666666667
1321, 1321, 99.9
1331, 1331, 99.96666666666667
1341, 1341, 99.96666666666667
1351, 1351, 99.9
1361, 1361, 99.9
1371, 1371, 99.96666666666667
1381, 1381, 99.96666666666667
1391, 1391, 99.96666666666667
1401, 1401, 99.86666666666666
1411, 1411, 99.9
1421, 1421, 99.93333333333334
1431, 1431, 99.9
1441, 1441, 99.9
1451, 1451, 99.93333333333334
1461, 1461, 100.0
