desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.4
4, 4, 1.5666666666666667
7, 7, 3.0
10, 10, 3.7333333333333334
13, 13, 4.8
16, 16, 4.733333333333333
19, 19, 6.7
22, 22, 8.233333333333333
25, 25, 7.866666666666666
28, 28, 9.366666666666667
31, 31, 10.2
41, 41, 13.833333333333334
51, 51, 16.5
61, 61, 18.6
71, 71, 20.3
81, 81, 22.266666666666666
91, 91, 26.033333333333335
101, 101, 27.4
111, 111, 31.6
121, 121, 32.06666666666667
131, 131, 33.96666666666667
141, 141, 37.2
151, 151, 40.233333333333334
161, 161, 41.266666666666666
171, 171, 43.333333333333336
181, 181, 43.666666666666664
191, 191, 46.86666666666667
201, 201, 48.43333333333333
211, 211, 50.233333333333334
221, 221, 51.8
231, 231, 51.6
241, 241, 54.5
251, 251, 55.3
261, 261, 58.96666666666667
271, 271, 57.666666666666664
281, 281, 59.5
291, 291, 58.8
301, 301, 60.56666666666667
311, 311, 64.66666666666667
321, 321, 64.33333333333333
331, 331, 64.73333333333333
341, 341, 66.73333333333333
351, 351, 67.8
361, 361, 68.36666666666666
371, 371, 68.73333333333333
381, 381, 70.63333333333334
391, 391, 72.0
401, 401, 71.4
411, 411, 73.1
421, 421, 72.33333333333333
431, 431, 75.76666666666667
441, 441, 75.53333333333333
451, 451, 76.13333333333334
461, 461, 76.8
471, 471, 77.93333333333334
481, 481, 78.06666666666666
491, 491, 78.7
501, 501, 80.63333333333334
511, 511, 79.93333333333334
521, 521, 81.53333333333333
531, 531, 80.63333333333334
541, 541, 80.9
551, 551, 82.2
561, 561, 82.26666666666667
571, 571, 84.0
581, 581, 84.56666666666666
591, 591, 83.2
601, 601, 85.06666666666666
611, 611, 84.7
621, 621, 85.8
631, 631, 86.4
641, 641, 86.03333333333333
651, 651, 86.8
661, 661, 86.73333333333333
671, 671, 86.33333333333333
681, 681, 88.16666666666667
691, 691, 88.23333333333333
701, 701, 89.6
711, 711, 89.43333333333334
721, 721, 89.86666666666666
731, 731, 90.06666666666666
741, 741, 89.6
751, 751, 90.53333333333333
761, 761, 90.43333333333334
771, 771, 91.46666666666667
781, 781, 91.26666666666667
