desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.2
2, 2, 0.5333333333333333
3, 4, 1.7333333333333334
6, 6, 1.3666666666666667
8, 9, 1.8666666666666667
11, 12, 3.6666666666666665
15, 16, 4.533333333333333
18, 20, 5.866666666666666
24, 25, 7.1
26, 30, 8.466666666666667
36, 36, 10.066666666666666
37, 42, 11.266666666666667
49, 48, 14.466666666666667
50, 56, 15.566666666666666
63, 63, 17.066666666666666
66, 72, 19.533333333333335
78, 80, 21.066666666666666
85, 90, 23.533333333333335
95, 99, 26.9
105, 110, 28.766666666666666
114, 120, 31.6
129, 132, 34.7
135, 143, 37.96666666666667
154, 156, 39.03333333333333
157, 168, 43.3
182, 195, 49.56666666666667
208, 208, 53.233333333333334
212, 224, 55.266666666666666
235, 238, 58.56666666666667
244, 255, 62.6
265, 270, 63.666666666666664
279, 288, 66.83333333333333
296, 304, 71.1
316, 323, 73.93333333333334
328, 340, 74.53333333333333
355, 360, 76.93333333333334
363, 378, 79.66666666666667
397, 399, 82.86666666666666
399, 418, 84.2
437, 437, 85.7
441, 460, 87.76666666666667
477, 480, 89.93333333333334
487, 504, 90.66666666666667
519, 525, 92.5
536, 550, 93.83333333333333
562, 572, 94.6
587, 598, 96.23333333333333
607, 621, 97.06666666666666
640, 648, 97.26666666666667
654, 672, 98.36666666666666
696, 700, 98.26666666666667
702, 725, 99.13333333333334
752, 750, 99.03333333333333
753, 780, 99.46666666666667
804, 806, 99.23333333333333
813, 837, 99.73333333333333
858, 864, 99.86666666666666
876, 896, 99.83333333333333
913, 924, 99.96666666666667
941, 957, 100.0
