desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.26666666666666666
4, 4, 0.8333333333333334
7, 7, 1.8
10, 10, 3.1
13, 13, 4.0
16, 16, 5.4
19, 19, 6.8
22, 22, 6.5
25, 25, 7.533333333333333
28, 28, 8.4
31, 31, 10.433333333333334
41, 41, 12.266666666666667
51, 51, 16.466666666666665
61, 61, 18.6
71, 71, 21.066666666666666
81, 81, 22.4
91, 91, 26.233333333333334
101, 101, 29.666666666666668
111, 111, 31.866666666666667
121, 121, 35.833333333333336
131, 131, 37.53333333333333
141, 141, 39.266666666666666
151, 151, 42.7
161, 161, 43.166666666666664
171, 171, 46.36666666666667
181, 181, 48.166666666666664
191, 191, 50.4
201, 201, 52.0
211, 211, 55.1
221, 221, 54.833333333333336
231, 231, 60.53333333333333
241, 241, 59.43333333333333
251, 251, 62.2
261, 261, 63.53333333333333
271, 271, 65.8
281, 281, 65.06666666666666
291, 291, 68.36666666666666
301, 301, 70.7
311, 311, 69.76666666666667
321, 321, 72.13333333333334
331, 331, 71.13333333333334
341, 341, 74.7
351, 351, 74.9
361, 361, 75.9
371, 371, 76.8
381, 381, 79.5
391, 391, 79.96666666666667
401, 401, 81.13333333333334
411, 411, 82.03333333333333
421, 421, 82.66666666666667
431, 431, 85.2
441, 441, 85.5
451, 451, 84.8
461, 461, 85.6
471, 471, 85.26666666666667
481, 481, 86.83333333333333
491, 491, 86.9
501, 501, 88.76666666666667
511, 511, 89.66666666666667
521, 521, 90.4
531, 531, 91.0
541, 541, 91.63333333333334
551, 551, 92.36666666666666
561, 561, 92.53333333333333
571, 571, 93.13333333333334
581, 581, 94.16666666666667
591, 591, 93.93333333333334
601, 601, 94.5
611, 611, 94.3
621, 621, 95.13333333333334
631, 631, 94.66666666666667
641, 641, 95.23333333333333
651, 651, 95.6
661, 661, 95.4
671, 671, 95.46666666666667
681, 681, 96.23333333333333
691, 691, 96.33333333333333
701, 701, 96.5
711, 711, 96.46666666666667
721, 721, 97.03333333333333
731, 731, 97.26666666666667
741, 741, 96.76666666666667
751, 751, 97.16666666666667
761, 761, 97.53333333333333
771, 771, 97.63333333333334
781, 781, 97.56666666666666
791, 791, 97.83333333333333
801, 801, 97.66666666666667
811, 811, 97.8
821, 821, 97.93333333333334
831, 831, 97.96666666666667
841, 841, 98.4
851, 851, 98.46666666666667
861, 861, 98.53333333333333
871, 871, 98.56666666666666
881, 881, 98.93333333333334
891, 891, 98.6
901, 901, 98.76666666666667
911, 911, 99.1
921, 921, 98.9
931, 931, 98.96666666666667
941, 941, 99.1
951, 951, 99.0
961, 961, 99.2
971, 971, 99.06666666666666
981, 981, 99.36666666666666
991, 991, 99.26666666666667
1001, 1001, 99.23333333333333
1011, 1011, 99.36666666666666
1021, 1021, 99.6
1031, 1031, 99.6
1041, 1041, 99.16666666666667
1051, 1051, 99.23333333333333
1061, 1061, 99.53333333333333
1071, 1071, 99.46666666666667
1081, 1081, 99.6
1091, 1091, 99.46666666666667
1101, 1101, 99.53333333333333
1111, 1111, 99.76666666666667
1121, 1121, 99.66666666666667
1131, 1131, 99.6
1141, 1141, 99.6
1151, 1151, 99.63333333333334
1161, 1161, 99.56666666666666
1171, 1171, 99.73333333333333
1181, 1181, 99.83333333333333
1191, 1191, 99.56666666666666
1201, 1201, 99.8
1211, 1211, 99.6
1221, 1221, 99.66666666666667
1231, 1231, 99.83333333333333
1241, 1241, 99.83333333333333
1251, 1251, 99.86666666666666
1261, 1261, 99.76666666666667
1271, 1271, 99.7
1281, 1281, 99.76666666666667
1291, 1291, 99.8
1301, 1301, 99.9
1311, 1311, 99.8
1321, 1321, 99.96666666666667
1331, 1331, 99.9
1341, 1341, 99.93333333333334
1351, 1351, 99.83333333333333
1361, 1361, 99.9
1371, 1371, 99.83333333333333
1381, 1381, 99.83333333333333
1391, 1391, 99.83333333333333
1401, 1401, 99.9
1411, 1411, 99.93333333333334
1421, 1421, 99.83333333333333
1431, 1431, 99.83333333333333
1441, 1441, 99.9
1451, 1451, 99.83333333333333
1461, 1461, 99.96666666666667
1471, 1471, 100.0
