desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.26666666666666666
2, 2, 0.9333333333333333
3, 4, 1.0333333333333334
6, 6, 1.6
8, 9, 2.9
11, 12, 4.3
15, 16, 4.6
18, 20, 6.1
24, 25, 6.7
26, 30, 9.1
36, 36, 9.7
37, 42, 13.133333333333333
49, 48, 14.233333333333333
50, 56, 18.2
63, 63, 19.133333333333333
66, 72, 21.533333333333335
78, 80, 23.9
85, 90, 25.3
95, 99, 29.133333333333333
105, 110, 31.233333333333334
114, 120, 34.4
129, 132, 36.333333333333336
135, 143, 40.4
154, 156, 43.233333333333334
157, 168, 46.63333333333333
182, 195, 53.63333333333333
208, 208, 55.2
212, 224, 60.03333333333333
235, 238, 63.53333333333333
244, 255, 66.5
265, 270, 70.46666666666667
279, 288, 72.43333333333334
296, 304, 75.43333333333334
316, 323, 76.73333333333333
328, 340, 79.5
355, 360, 80.06666666666666
363, 378, 82.23333333333333
397, 399, 84.16666666666667
399, 418, 87.96666666666667
437, 437, 88.1
441, 460, 89.73333333333333
477, 480, 92.1
487, 504, 91.63333333333334
519, 525, 93.86666666666666
536, 550, 94.16666666666667
562, 572, 96.13333333333334
587, 598, 96.2
607, 621, 96.13333333333334
640, 648, 97.03333333333333
654, 672, 97.7
696, 700, 97.76666666666667
702, 725, 98.43333333333334
752, 750, 98.96666666666667
753, 780, 98.93333333333334
804, 806, 99.4
813, 837, 99.4
858, 864, 99.6
876, 896, 99.7
913, 924, 99.7
941, 957, 99.83333333333333
970, 986, 99.96666666666667
1008, 1020, 100.0
