desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.1
4, 4, 0.9333333333333333
7, 7, 1.8333333333333333
10, 10, 2.566666666666667
13, 13, 3.533333333333333
16, 16, 3.8666666666666667
19, 19, 4.833333333333333
22, 22, 6.666666666666667
25, 25, 6.7
28, 28, 7.733333333333333
31, 31, 8.333333333333334
41, 41, 10.6
51, 51, 13.866666666666667
61, 61, 18.033333333333335
71, 71, 18.366666666666667
81, 81, 20.6
91, 91, 24.066666666666666
101, 101, 27.733333333333334
111, 111, 29.266666666666666
121, 121, 31.666666666666668
131, 131, 34.4
141, 141, 36.833333333333336
151, 151, 37.96666666666667
161, 161, 41.46666666666667
171, 171, 41.833333333333336
181, 181, 44.13333333333333
191, 191, 46.53333333333333
201, 201, 48.93333333333333
211, 211, 50.43333333333333
221, 221, 53.233333333333334
231, 231, 54.5
241, 241, 55.733333333333334
251, 251, 57.13333333333333
261, 261, 59.233333333333334
271, 271, 61.333333333333336
281, 281, 65.13333333333334
291, 291, 63.53333333333333
301, 301, 65.33333333333333
311, 311, 68.0
321, 321, 66.3
331, 331, 69.83333333333333
341, 341, 71.23333333333333
351, 351, 71.6
361, 361, 72.9
371, 371, 73.96666666666667
381, 381, 76.26666666666667
391, 391, 76.86666666666666
401, 401, 76.76666666666667
411, 411, 79.33333333333333
421, 421, 80.13333333333334
431, 431, 78.66666666666667
441, 441, 82.76666666666667
451, 451, 82.63333333333334
461, 461, 84.03333333333333
471, 471, 84.5
481, 481, 85.6
491, 491, 84.26666666666667
501, 501, 84.4
511, 511, 85.46666666666667
521, 521, 85.56666666666666
531, 531, 87.16666666666667
541, 541, 88.56666666666666
551, 551, 87.56666666666666
561, 561, 89.2
571, 571, 89.0
581, 581, 89.9
591, 591, 89.36666666666666
601, 601, 91.26666666666667
611, 611, 90.96666666666667
621, 621, 91.13333333333334
631, 631, 91.56666666666666
641, 641, 92.43333333333334
651, 651, 92.73333333333333
661, 661, 92.63333333333334
671, 671, 93.3
681, 681, 93.36666666666666
691, 691, 93.93333333333334
701, 701, 93.73333333333333
711, 711, 94.76666666666667
721, 721, 95.23333333333333
731, 731, 95.4
741, 741, 94.9
751, 751, 95.9
761, 761, 96.13333333333334
771, 771, 95.7
781, 781, 96.7
791, 791, 96.96666666666667
801, 801, 97.06666666666666
811, 811, 96.86666666666666
821, 821, 97.86666666666666
831, 831, 97.5
841, 841, 97.73333333333333
851, 851, 98.2
861, 861, 98.2
871, 871, 98.46666666666667
881, 881, 98.36666666666666
891, 891, 98.53333333333333
901, 901, 99.06666666666666
911, 911, 98.46666666666667
921, 921, 98.56666666666666
931, 931, 98.93333333333334
941, 941, 99.06666666666666
951, 951, 98.83333333333333
961, 961, 98.86666666666666
971, 971, 98.96666666666667
981, 981, 99.03333333333333
991, 991, 99.16666666666667
1001, 1001, 99.1
1011, 1011, 99.26666666666667
1021, 1021, 99.26666666666667
1031, 1031, 99.3
1041, 1041, 99.5
1051, 1051, 99.53333333333333
1061, 1061, 99.53333333333333
1071, 1071, 99.36666666666666
1081, 1081, 99.6
1091, 1091, 99.5
1101, 1101, 99.26666666666667
1111, 1111, 99.5
1121, 1121, 99.76666666666667
1131, 1131, 99.63333333333334
1141, 1141, 99.8
1151, 1151, 99.8
1161, 1161, 99.8
1171, 1171, 99.73333333333333
1181, 1181, 99.76666666666667
1191, 1191, 99.76666666666667
1201, 1201, 99.7
1211, 1211, 99.8
1221, 1221, 99.9
1231, 1231, 99.83333333333333
1241, 1241, 99.86666666666666
1251, 1251, 99.83333333333333
1261, 1261, 99.9
1271, 1271, 99.96666666666667
1281, 1281, 99.9
1291, 1291, 99.93333333333334
1301, 1301, 99.93333333333334
1311, 1311, 99.93333333333334
1321, 1321, 100.0
