desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.36666666666666664
4, 4, 1.0
7, 7, 1.9666666666666666
10, 10, 2.966666666666667
13, 13, 3.7333333333333334
16, 16, 3.933333333333333
19, 19, 4.9
22, 22, 6.766666666666667
25, 25, 6.766666666666667
28, 28, 7.033333333333333
31, 31, 8.0
41, 41, 11.333333333333334
51, 51, 14.466666666666667
61, 61, 15.166666666666666
71, 71, 17.866666666666667
81, 81, 18.8
91, 91, 23.1
101, 101, 24.866666666666667
111, 111, 25.7
121, 121, 29.333333333333332
131, 131, 30.766666666666666
141, 141, 31.833333333333332
151, 151, 33.3
161, 161, 36.13333333333333
171, 171, 37.86666666666667
181, 181, 38.36666666666667
191, 191, 38.666666666666664
201, 201, 43.13333333333333
211, 211, 43.8
221, 221, 44.233333333333334
231, 231, 46.666666666666664
241, 241, 49.13333333333333
251, 251, 51.86666666666667
261, 261, 52.53333333333333
271, 271, 51.53333333333333
281, 281, 55.5
291, 291, 54.266666666666666
301, 301, 56.1
311, 311, 58.43333333333333
321, 321, 57.53333333333333
331, 331, 58.9
341, 341, 60.5
351, 351, 60.2
361, 361, 63.56666666666667
371, 371, 65.16666666666667
381, 381, 65.93333333333334
391, 391, 66.46666666666667
401, 401, 66.96666666666667
411, 411, 66.7
421, 421, 68.43333333333334
431, 431, 68.16666666666667
441, 441, 72.13333333333334
451, 451, 71.83333333333333
461, 461, 72.8
471, 471, 73.4
481, 481, 73.2
491, 491, 73.6
501, 501, 74.0
511, 511, 75.4
521, 521, 76.96666666666667
531, 531, 76.33333333333333
541, 541, 76.63333333333334
551, 551, 77.36666666666666
561, 561, 78.33333333333333
571, 571, 78.9
581, 581, 79.16666666666667
591, 591, 81.53333333333333
601, 601, 81.5
611, 611, 80.43333333333334
621, 621, 81.4
631, 631, 83.63333333333334
641, 641, 83.93333333333334
651, 651, 83.9
661, 661, 84.13333333333334
671, 671, 85.16666666666667
681, 681, 85.7
691, 691, 85.66666666666667
701, 701, 84.1
711, 711, 85.86666666666666
721, 721, 87.76666666666667
731, 731, 86.96666666666667
741, 741, 87.03333333333333
751, 751, 87.43333333333334
761, 761, 88.76666666666667
771, 771, 88.23333333333333
781, 781, 89.1
791, 791, 88.23333333333333
801, 801, 89.46666666666667
811, 811, 88.46666666666667
821, 821, 89.4
831, 831, 89.66666666666667
841, 841, 90.13333333333334
851, 851, 90.9
861, 861, 90.56666666666666
871, 871, 92.0
881, 881, 91.9
891, 891, 91.93333333333334
901, 901, 92.5
911, 911, 92.66666666666667
921, 921, 92.3
931, 931, 92.36666666666666
941, 941, 92.83333333333333
951, 951, 92.4
961, 961, 92.86666666666666
971, 971, 92.73333333333333
981, 981, 94.13333333333334
991, 991, 92.8
1001, 1001, 93.86666666666666
1011, 1011, 94.13333333333334
1021, 1021, 93.93333333333334
1031, 1031, 94.36666666666666
1041, 1041, 94.36666666666666
1051, 1051, 95.53333333333333
1061, 1061, 94.76666666666667
1071, 1071, 95.26666666666667
1081, 1081, 95.1
1091, 1091, 95.16666666666667
1101, 1101, 94.83333333333333
1111, 1111, 95.33333333333333
1121, 1121, 95.43333333333334
1131, 1131, 95.56666666666666
1141, 1141, 96.63333333333334
1151, 1151, 96.53333333333333
1161, 1161, 96.56666666666666
1171, 1171, 96.43333333333334
1181, 1181, 96.46666666666667
1191, 1191, 96.26666666666667
1201, 1201, 96.23333333333333
1211, 1211, 96.56666666666666
1221, 1221, 96.8
1231, 1231, 97.16666666666667
1241, 1241, 96.76666666666667
1251, 1251, 96.9
1261, 1261, 97.1
1271, 1271, 96.86666666666666
1281, 1281, 97.46666666666667
1291, 1291, 97.26666666666667
1301, 1301, 97.43333333333334
1311, 1311, 97.53333333333333
1321, 1321, 97.13333333333334
1331, 1331, 97.66666666666667
1341, 1341, 97.63333333333334
1351, 1351, 98.33333333333333
1361, 1361, 98.0
1371, 1371, 97.73333333333333
1381, 1381, 97.6
1391, 1391, 98.1
1401, 1401, 98.3
1411, 1411, 98.2
1421, 1421, 98.4
1431, 1431, 98.53333333333333
1441, 1441, 98.4
1451, 1451, 98.46666666666667
1461, 1461, 98.7
1471, 1471, 98.43333333333334
1481, 1481, 98.9
1491, 1491, 98.63333333333334
1501, 1501, 98.66666666666667
1511, 1511, 98.53333333333333
1521, 1521, 98.7
1531, 1531, 98.9
1541, 1541, 98.33333333333333
1551, 1551, 98.73333333333333
1561, 1561, 99.23333333333333
1571, 1571, 98.5
1581, 1581, 99.3
1591, 1591, 99.13333333333334
1601, 1601, 99.03333333333333
1611, 1611, 98.96666666666667
1621, 1621, 98.9
1631, 1631, 99.26666666666667
1641, 1641, 98.96666666666667
1651, 1651, 99.26666666666667
1661, 1661, 99.0
1671, 1671, 99.23333333333333
1681, 1681, 99.3
1691, 1691, 99.4
1701, 1701, 99.1
1711, 1711, 99.53333333333333
1721, 1721, 99.06666666666666
1731, 1731, 98.96666666666667
1741, 1741, 99.43333333333334
1751, 1751, 99.33333333333333
1761, 1761, 99.46666666666667
1771, 1771, 99.6
1781, 1781, 99.46666666666667
1791, 1791, 99.3
1801, 1801, 99.36666666666666
1811, 1811, 99.4
1821, 1821, 99.63333333333334
1831, 1831, 99.36666666666666
1841, 1841, 99.5
1851, 1851, 99.66666666666667
1861, 1861, 99.5
1871, 1871, 99.36666666666666
1881, 1881, 99.46666666666667
1891, 1891, 99.43333333333334
1901, 1901, 99.76666666666667
1911, 1911, 99.6
1921, 1921, 99.8
1931, 1931, 99.7
1941, 1941, 99.56666666666666
1951, 1951, 99.73333333333333
1961, 1961, 99.5
1971, 1971, 99.7
1981, 1981, 99.76666666666667
