desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.4
2, 2, 0.5
3, 4, 1.0
6, 6, 1.1
8, 9, 2.2666666666666666
11, 12, 3.2333333333333334
15, 16, 4.1
18, 20, 5.2
24, 25, 6.666666666666667
26, 30, 8.133333333333333
36, 36, 9.833333333333334
37, 42, 12.033333333333333
49, 48, 13.2
50, 56, 15.266666666666667
63, 63, 16.966666666666665
66, 72, 19.533333333333335
78, 80, 21.066666666666666
85, 90, 26.0
95, 99, 26.533333333333335
105, 110, 28.633333333333333
114, 120, 31.266666666666666
129, 132, 34.8
135, 143, 38.86666666666667
154, 156, 41.9
157, 168, 44.96666666666667
182, 195, 51.63333333333333
208, 208, 51.4
212, 224, 54.766666666666666
235, 238, 58.3
244, 255, 63.46666666666667
265, 270, 64.6
279, 288, 66.7
296, 304, 70.03333333333333
316, 323, 73.66666666666667
328, 340, 74.2
355, 360, 78.23333333333333
363, 378, 80.1
397, 399, 81.56666666666666
399, 418, 86.16666666666667
437, 437, 87.43333333333334
441, 460, 90.26666666666667
477, 480, 89.2
487, 504, 91.0
519, 525, 93.9
536, 550, 94.3
562, 572, 95.4
587, 598, 96.2
607, 621, 97.1
640, 648, 97.93333333333334
654, 672, 98.36666666666666
696, 700, 98.73333333333333
702, 725, 99.06666666666666
752, 750, 99.36666666666666
753, 780, 99.53333333333333
804, 806, 99.63333333333334
813, 837, 99.83333333333333
858, 864, 99.73333333333333
876, 896, 99.93333333333334
913, 924, 99.96666666666667
941, 957, 100.0
