desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.5333333333333333
2, 2, 0.8333333333333334
3, 4, 1.7333333333333334
6, 6, 2.8333333333333335
8, 9, 3.533333333333333
11, 12, 4.466666666666667
15, 16, 5.1
18, 20, 6.566666666666666
24, 25, 7.9
26, 30, 9.1
36, 36, 12.166666666666666
37, 42, 15.233333333333333
49, 48, 16.166666666666668
50, 56, 17.3
63, 63, 22.266666666666666
66, 72, 24.233333333333334
78, 80, 26.1
85, 90, 28.666666666666668
95, 99, 31.3
105, 110, 34.53333333333333
114, 120, 35.53333333333333
129, 132, 38.766666666666666
135, 143, 43.0
154, 156, 43.733333333333334
157, 168, 48.63333333333333
182, 195, 53.2
208, 208, 55.2
212, 224, 59.266666666666666
235, 238, 61.666666666666664
244, 255, 62.03333333333333
265, 270, 65.5
279, 288, 66.33333333333333
296, 304, 70.43333333333334
316, 323, 72.6
328, 340, 75.03333333333333
355, 360, 77.7
363, 378, 80.1
397, 399, 80.63333333333334
399, 418, 83.23333333333333
437, 437, 85.9
441, 460, 86.63333333333334
477, 480, 88.36666666666666
487, 504, 89.73333333333333
519, 525, 89.8
536, 550, 90.96666666666667
562, 572, 92.66666666666667
587, 598, 93.16666666666667
607, 621, 94.06666666666666
640, 648, 94.36666666666666
654, 672, 94.76666666666667
696, 700, 95.5
702, 725, 96.46666666666667
752, 750, 97.36666666666666
753, 780, 97.5
804, 806, 98.2
813, 837, 97.9
858, 864, 98.1
876, 896, 98.3
913, 924, 98.8
941, 957, 98.86666666666666
970, 986, 99.3
1008, 1020, 99.13333333333334
1029, 1050, 99.2
1077, 1085, 99.4
1090, 1116, 99.7
1149, 1152, 99.5
1152, 1184, 99.66666666666667
1216, 1216, 99.83333333333333
1223, 1254, 99.66666666666667
1282, 1287, 99.96666666666667
1299, 1326, 99.86666666666666
1349, 1360, 99.96666666666667
1378, 1400, 100.0
