desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.43333333333333335
2, 2, 0.6
3, 4, 1.1
6, 6, 1.8
8, 9, 2.7
11, 12, 4.266666666666667
15, 16, 4.466666666666667
18, 20, 6.633333333333334
24, 25, 7.4
26, 30, 8.666666666666666
36, 36, 10.633333333333333
37, 42, 12.666666666666666
49, 48, 14.8
50, 56, 16.266666666666666
63, 63, 17.833333333333332
66, 72, 20.766666666666666
78, 80, 23.133333333333333
85, 90, 25.466666666666665
95, 99, 28.833333333333332
105, 110, 30.5
114, 120, 34.4
129, 132, 39.233333333333334
135, 143, 40.5
154, 156, 42.53333333333333
157, 168, 48.266666666666666
182, 195, 54.5
208, 208, 57.3
212, 224, 63.166666666666664
235, 238, 64.53333333333333
244, 255, 67.7
265, 270, 69.33333333333333
279, 288, 73.03333333333333
296, 304, 75.93333333333334
316, 323, 76.73333333333333
328, 340, 78.8
355, 360, 80.6
363, 378, 83.56666666666666
397, 399, 84.16666666666667
399, 418, 86.76666666666667
437, 437, 88.5
441, 460, 89.86666666666666
477, 480, 91.2
487, 504, 91.8
519, 525, 93.5
536, 550, 94.93333333333334
562, 572, 94.76666666666667
587, 598, 96.13333333333334
607, 621, 96.3
640, 648, 97.16666666666667
654, 672, 98.03333333333333
696, 700, 98.03333333333333
702, 725, 98.6
752, 750, 98.86666666666666
753, 780, 98.9
804, 806, 99.43333333333334
813, 837, 99.56666666666666
858, 864, 99.76666666666667
876, 896, 99.8
913, 924, 99.86666666666666
941, 957, 99.83333333333333
970, 986, 99.9
1008, 1020, 99.9
1029, 1050, 99.93333333333334
1077, 1085, 100.0
