desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.3
4, 4, 1.5
7, 7, 2.533333333333333
10, 10, 3.7666666666666666
13, 13, 4.533333333333333
16, 16, 5.6
19, 19, 6.433333333333334
22, 22, 6.633333333333334
25, 25, 7.566666666666666
28, 28, 8.4
31, 31, 10.133333333333333
41, 41, 12.433333333333334
51, 51, 13.866666666666667
61, 61, 17.533333333333335
71, 71, 19.533333333333335
81, 81, 20.666666666666668
91, 91, 23.933333333333334
101, 101, 27.8
111, 111, 31.133333333333333
121, 121, 32.1
131, 131, 34.2
141, 141, 35.266666666666666
151, 151, 37.36666666666667
161, 161, 39.2
171, 171, 40.46666666666667
181, 181, 44.666666666666664
191, 191, 43.56666666666667
201, 201, 45.766666666666666
211, 211, 48.93333333333333
221, 221, 47.86666666666667
231, 231, 52.5
241, 241, 54.36666666666667
251, 251, 53.9
261, 261, 52.96666666666667
271, 271, 57.03333333333333
281, 281, 58.6
291, 291, 60.266666666666666
301, 301, 59.13333333333333
311, 311, 60.333333333333336
321, 321, 60.86666666666667
331, 331, 64.26666666666667
341, 341, 63.733333333333334
351, 351, 65.03333333333333
361, 361, 66.53333333333333
371, 371, 67.3
381, 381, 68.26666666666667
391, 391, 69.56666666666666
401, 401, 69.6
411, 411, 71.26666666666667
421, 421, 72.33333333333333
431, 431, 71.7
441, 441, 74.16666666666667
451, 451, 74.86666666666666
461, 461, 74.76666666666667
471, 471, 75.06666666666666
481, 481, 78.53333333333333
491, 491, 77.9
501, 501, 78.63333333333334
511, 511, 79.43333333333334
521, 521, 80.4
531, 531, 80.66666666666667
541, 541, 79.46666666666667
551, 551, 80.6
561, 561, 80.63333333333334
571, 571, 82.16666666666667
581, 581, 83.76666666666667
591, 591, 82.73333333333333
601, 601, 83.53333333333333
611, 611, 83.5
621, 621, 83.86666666666666
631, 631, 86.53333333333333
641, 641, 85.63333333333334
651, 651, 86.66666666666667
661, 661, 86.13333333333334
671, 671, 86.2
681, 681, 87.06666666666666
691, 691, 87.26666666666667
701, 701, 88.23333333333333
711, 711, 88.16666666666667
721, 721, 87.96666666666667
731, 731, 88.9
741, 741, 88.26666666666667
751, 751, 88.43333333333334
761, 761, 89.7
771, 771, 89.06666666666666
781, 781, 90.06666666666666
791, 791, 90.36666666666666
801, 801, 91.1
811, 811, 90.76666666666667
821, 821, 90.96666666666667
831, 831, 91.96666666666667
841, 841, 91.36666666666666
851, 851, 92.4
861, 861, 92.33333333333333
871, 871, 92.23333333333333
881, 881, 92.56666666666666
891, 891, 93.26666666666667
901, 901, 92.93333333333334
911, 911, 93.5
921, 921, 93.66666666666667
931, 931, 93.83333333333333
941, 941, 94.13333333333334
951, 951, 93.5
961, 961, 94.76666666666667
971, 971, 94.56666666666666
981, 981, 95.53333333333333
991, 991, 95.06666666666666
1001, 1001, 94.8
1011, 1011, 94.7
1021, 1021, 95.16666666666667
1031, 1031, 95.2
1041, 1041, 95.76666666666667
1051, 1051, 95.53333333333333
1061, 1061, 96.03333333333333
1071, 1071, 96.4
1081, 1081, 96.03333333333333
1091, 1091, 96.36666666666666
1101, 1101, 96.66666666666667
1111, 1111, 97.2
1121, 1121, 96.63333333333334
1131, 1131, 96.73333333333333
1141, 1141, 96.63333333333334
1151, 1151, 96.8
1161, 1161, 96.16666666666667
1171, 1171, 96.73333333333333
1181, 1181, 97.2
1191, 1191, 97.03333333333333
1201, 1201, 97.16666666666667
1211, 1211, 97.86666666666666
1221, 1221, 97.06666666666666
1231, 1231, 97.43333333333334
1241, 1241, 97.63333333333334
1251, 1251, 97.7
1261, 1261, 97.73333333333333
1271, 1271, 97.76666666666667
1281, 1281, 98.36666666666666
1291, 1291, 97.7
1301, 1301, 97.6
1311, 1311, 98.0
1321, 1321, 98.26666666666667
1331, 1331, 98.16666666666667
1341, 1341, 97.96666666666667
1351, 1351, 98.3
1361, 1361, 98.2
1371, 1371, 98.33333333333333
1381, 1381, 98.73333333333333
1391, 1391, 98.5
1401, 1401, 98.56666666666666
1411, 1411, 98.4
1421, 1421, 98.6
1431, 1431, 98.93333333333334
1441, 1441, 98.73333333333333
1451, 1451, 98.53333333333333
1461, 1461, 98.26666666666667
1471, 1471, 98.5
1481, 1481, 99.03333333333333
1491, 1491, 99.16666666666667
1501, 1501, 98.8
1511, 1511, 98.93333333333334
1521, 1521, 99.16666666666667
1531, 1531, 99.0
