desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.43333333333333335
2, 2, 0.5666666666666667
3, 4, 1.4
6, 6, 2.1
8, 9, 3.1666666666666665
11, 12, 3.6333333333333333
15, 16, 5.0
18, 20, 7.1
24, 25, 7.533333333333333
26, 30, 10.433333333333334
36, 36, 10.933333333333334
37, 42, 14.266666666666667
49, 48, 15.3
50, 56, 16.666666666666668
63, 63, 18.733333333333334
66, 72, 22.533333333333335
78, 80, 24.1
85, 90, 29.1
95, 99, 31.566666666666666
105, 110, 33.233333333333334
114, 120, 35.53333333333333
129, 132, 39.4
135, 143, 39.96666666666667
154, 156, 45.63333333333333
157, 168, 44.8
182, 195, 50.833333333333336
208, 208, 53.666666666666664
212, 224, 56.6
235, 238, 58.06666666666667
244, 255, 60.93333333333333
265, 270, 62.766666666666666
279, 288, 67.96666666666667
296, 304, 68.8
316, 323, 70.43333333333334
328, 340, 71.86666666666666
355, 360, 76.53333333333333
363, 378, 75.56666666666666
397, 399, 79.03333333333333
399, 418, 81.26666666666667
437, 437, 83.66666666666667
441, 460, 85.13333333333334
477, 480, 86.26666666666667
487, 504, 88.33333333333333
519, 525, 88.06666666666666
536, 550, 90.26666666666667
562, 572, 90.7
587, 598, 92.46666666666667
607, 621, 92.9
640, 648, 94.3
654, 672, 94.4
696, 700, 95.83333333333333
702, 725, 95.63333333333334
752, 750, 96.2
753, 780, 97.16666666666667
804, 806, 96.9
813, 837, 97.83333333333333
858, 864, 97.9
876, 896, 99.03333333333333
913, 924, 98.4
941, 957, 98.9
970, 986, 99.16666666666667
1008, 1020, 99.5
1029, 1050, 99.36666666666666
1077, 1085, 99.63333333333334
1090, 1116, 99.63333333333334
1149, 1152, 99.86666666666666
1152, 1184, 99.96666666666667
1216, 1216, 99.9
1223, 1254, 99.96666666666667
1282, 1287, 99.96666666666667
1299, 1326, 99.96666666666667
1349, 1360, 99.96666666666667
1378, 1400, 100.0
