desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.4666666666666667
4, 4, 1.2
7, 7, 2.066666666666667
10, 10, 3.533333333333333
13, 13, 4.333333333333333
16, 16, 6.233333333333333
19, 19, 5.766666666666667
22, 22, 8.1
25, 25, 8.2
28, 28, 10.0
31, 31, 10.133333333333333
41, 41, 14.933333333333334
51, 51, 16.933333333333334
61, 61, 19.033333333333335
71, 71, 22.1
81, 81, 25.8
91, 91, 28.066666666666666
101, 101, 30.366666666666667
111, 111, 32.86666666666667
121, 121, 34.166666666666664
131, 131, 38.0
141, 141, 39.9
151, 151, 41.5
161, 161, 44.13333333333333
171, 171, 48.833333333333336
181, 181, 49.03333333333333
191, 191, 51.166666666666664
201, 201, 54.266666666666666
211, 211, 55.6
221, 221, 58.166666666666664
231, 231, 61.06666666666667
241, 241, 62.46666666666667
251, 251, 61.7
261, 261, 64.83333333333333
271, 271, 65.76666666666667
281, 281, 67.6
291, 291, 69.96666666666667
301, 301, 70.53333333333333
311, 311, 73.73333333333333
321, 321, 73.83333333333333
331, 331, 75.0
341, 341, 75.8
351, 351, 76.5
361, 361, 78.6
371, 371, 78.26666666666667
381, 381, 81.46666666666667
391, 391, 81.36666666666666
401, 401, 83.03333333333333
411, 411, 82.86666666666666
421, 421, 83.93333333333334
431, 431, 85.6
441, 441, 85.3
451, 451, 85.4
461, 461, 86.93333333333334
471, 471, 87.7
481, 481, 88.5
491, 491, 88.66666666666667
501, 501, 89.86666666666666
511, 511, 90.4
521, 521, 90.86666666666666
531, 531, 90.53333333333333
541, 541, 92.26666666666667
551, 551, 92.5
561, 561, 92.96666666666667
571, 571, 94.33333333333333
581, 581, 93.66666666666667
591, 591, 94.16666666666667
601, 601, 94.63333333333334
611, 611, 95.0
621, 621, 94.03333333333333
631, 631, 95.3
641, 641, 94.93333333333334
651, 651, 95.13333333333334
661, 661, 95.66666666666667
671, 671, 95.7
681, 681, 95.53333333333333
691, 691, 96.13333333333334
701, 701, 96.1
711, 711, 96.96666666666667
721, 721, 96.63333333333334
731, 731, 96.9
741, 741, 97.16666666666667
751, 751, 97.26666666666667
761, 761, 97.2
771, 771, 97.93333333333334
781, 781, 97.03333333333333
791, 791, 97.2
801, 801, 97.33333333333333
811, 811, 97.56666666666666
821, 821, 97.93333333333334
831, 831, 97.96666666666667
841, 841, 97.8
851, 851, 98.43333333333334
861, 861, 98.16666666666667
871, 871, 98.46666666666667
881, 881, 98.36666666666666
891, 891, 98.63333333333334
901, 901, 98.73333333333333
911, 911, 98.4
921, 921, 98.46666666666667
931, 931, 98.56666666666666
941, 941, 98.5
951, 951, 98.36666666666666
961, 961, 98.9
971, 971, 98.93333333333334
981, 981, 98.9
991, 991, 98.76666666666667
1001, 1001, 98.83333333333333
1011, 1011, 98.8
1021, 1021, 98.96666666666667
1031, 1031, 99.13333333333334
1041, 1041, 99.16666666666667
1051, 1051, 99.13333333333334
1061, 1061, 99.06666666666666
1071, 1071, 99.36666666666666
1081, 1081, 99.46666666666667
1091, 1091, 99.23333333333333
1101, 1101, 99.46666666666667
1111, 1111, 99.03333333333333
1121, 1121, 99.43333333333334
1131, 1131, 99.36666666666666
1141, 1141, 99.46666666666667
1151, 1151, 99.63333333333334
1161, 1161, 99.4
1171, 1171, 99.3
1181, 1181, 99.4
1191, 1191, 99.33333333333333
1201, 1201, 99.5
1211, 1211, 99.36666666666666
1221, 1221, 99.5
1231, 1231, 99.36666666666666
1241, 1241, 99.63333333333334
1251, 1251, 99.56666666666666
1261, 1261, 99.63333333333334
1271, 1271, 99.66666666666667
1281, 1281, 99.63333333333334
1291, 1291, 99.63333333333334
1301, 1301, 99.56666666666666
1311, 1311, 99.56666666666666
1321, 1321, 99.73333333333333
1331, 1331, 99.73333333333333
1341, 1341, 99.53333333333333
1351, 1351, 99.66666666666667
1361, 1361, 99.73333333333333
1371, 1371, 99.63333333333334
1381, 1381, 99.63333333333334
1391, 1391, 99.66666666666667
1401, 1401, 99.73333333333333
1411, 1411, 99.66666666666667
1421, 1421, 99.76666666666667
1431, 1431, 99.66666666666667
1441, 1441, 99.83333333333333
1451, 1451, 99.7
1461, 1461, 99.86666666666666
1471, 1471, 99.83333333333333
1481, 1481, 99.9
1491, 1491, 99.83333333333333
1501, 1501, 99.93333333333334
1511, 1511, 99.96666666666667
1521, 1521, 99.7
1531, 1531, 99.8
1541, 1541, 99.8
1551, 1551, 99.93333333333334
1561, 1561, 99.9
1571, 1571, 99.9
1581, 1581, 99.7
1591, 1591, 99.86666666666666
1601, 1601, 99.8
1611, 1611, 99.96666666666667
1621, 1621, 99.96666666666667
1631, 1631, 99.96666666666667
1641, 1641, 99.8
1651, 1651, 99.83333333333333
1661, 1661, 99.9
1671, 1671, 99.93333333333334
1681, 1681, 99.9
1691, 1691, 99.93333333333334
1701, 1701, 99.9
1711, 1711, 99.93333333333334
1721, 1721, 99.96666666666667
1731, 1731, 99.9
1741, 1741, 99.93333333333334
1751, 1751, 99.9
1761, 1761, 99.93333333333334
1771, 1771, 100.0
