desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.43333333333333335
4, 4, 1.6
7, 7, 3.2333333333333334
10, 10, 4.633333333333334
13, 13, 6.466666666666667
16, 16, 7.066666666666666
19, 19, 9.033333333333333
22, 22, 9.933333333333334
25, 25, 10.566666666666666
28, 28, 11.5
31, 31, 13.133333333333333
41, 41, 17.333333333333332
51, 51, 20.466666666666665
61, 61, 25.6
71, 71, 28.966666666666665
81, 81, 32.56666666666667
91, 91, 34.03333333333333
101, 101, 36.233333333333334
111, 111, 39.43333333333333
121, 121, 44.766666666666666
131, 131, 46.96666666666667
141, 141, 48.1
151, 151, 50.9
161, 161, 56.2
171, 171, 57.733333333333334
181, 181, 60.3
191, 191, 63.43333333333333
201, 201, 66.5
211, 211, 67.26666666666667
221, 221, 69.53333333333333
231, 231, 72.33333333333333
241, 241, 72.86666666666666
251, 251, 73.16666666666667
261, 261, 75.26666666666667
271, 271, 76.7
281, 281, 79.43333333333334
291, 291, 79.83333333333333
301, 301, 79.96666666666667
311, 311, 81.5
321, 321, 82.5
331, 331, 83.33333333333333
341, 341, 83.93333333333334
351, 351, 85.33333333333333
361, 361, 86.4
371, 371, 87.93333333333334
381, 381, 87.73333333333333
391, 391, 89.63333333333334
401, 401, 88.36666666666666
411, 411, 89.43333333333334
421, 421, 90.43333333333334
431, 431, 90.86666666666666
441, 441, 90.6
451, 451, 90.96666666666667
461, 461, 91.56666666666666
471, 471, 91.73333333333333
481, 481, 92.3
491, 491, 93.06666666666666
501, 501, 93.23333333333333
511, 511, 93.53333333333333
521, 521, 93.33333333333333
531, 531, 93.93333333333334
541, 541, 93.9
551, 551, 94.63333333333334
561, 561, 94.26666666666667
571, 571, 95.1
581, 581, 94.86666666666666
591, 591, 96.16666666666667
601, 601, 96.43333333333334
611, 611, 95.36666666666666
621, 621, 96.53333333333333
631, 631, 96.33333333333333
641, 641, 96.33333333333333
651, 651, 96.26666666666667
661, 661, 96.43333333333334
671, 671, 96.33333333333333
681, 681, 96.5
691, 691, 97.26666666666667
701, 701, 97.03333333333333
711, 711, 97.26666666666667
721, 721, 96.4
731, 731, 97.46666666666667
741, 741, 97.13333333333334
751, 751, 97.7
761, 761, 97.43333333333334
771, 771, 97.13333333333334
781, 781, 97.9
791, 791, 97.36666666666666
801, 801, 98.1
811, 811, 98.16666666666667
821, 821, 97.83333333333333
831, 831, 97.86666666666666
841, 841, 98.13333333333334
