desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.23333333333333334
4, 4, 1.0
7, 7, 2.1666666666666665
10, 10, 2.3666666666666667
13, 13, 4.033333333333333
16, 16, 4.133333333333334
19, 19, 4.7
22, 22, 5.033333333333333
25, 25, 7.133333333333334
28, 28, 7.433333333333334
31, 31, 7.666666666666667
41, 41, 11.2
51, 51, 12.966666666666667
61, 61, 15.333333333333334
71, 71, 16.2
81, 81, 20.233333333333334
91, 91, 20.9
101, 101, 25.0
111, 111, 26.933333333333334
121, 121, 28.766666666666666
131, 131, 31.533333333333335
141, 141, 33.0
151, 151, 34.0
161, 161, 35.43333333333333
171, 171, 36.43333333333333
181, 181, 40.7
191, 191, 38.63333333333333
201, 201, 42.53333333333333
211, 211, 41.93333333333333
221, 221, 43.7
231, 231, 46.666666666666664
241, 241, 49.2
251, 251, 49.833333333333336
261, 261, 49.7
271, 271, 52.46666666666667
281, 281, 52.6
291, 291, 54.7
301, 301, 57.03333333333333
311, 311, 57.56666666666667
321, 321, 57.03333333333333
331, 331, 60.43333333333333
341, 341, 59.7
351, 351, 60.46666666666667
361, 361, 63.86666666666667
371, 371, 64.13333333333334
381, 381, 65.0
391, 391, 65.7
401, 401, 67.63333333333334
411, 411, 66.8
421, 421, 69.6
431, 431, 68.13333333333334
441, 441, 69.13333333333334
451, 451, 72.46666666666667
461, 461, 72.2
471, 471, 71.56666666666666
481, 481, 73.3
491, 491, 74.4
501, 501, 75.33333333333333
511, 511, 76.03333333333333
521, 521, 77.0
531, 531, 76.3
541, 541, 76.73333333333333
551, 551, 78.63333333333334
561, 561, 78.73333333333333
571, 571, 78.83333333333333
581, 581, 79.36666666666666
591, 591, 80.66666666666667
601, 601, 80.73333333333333
611, 611, 80.43333333333334
621, 621, 81.83333333333333
631, 631, 83.63333333333334
641, 641, 83.03333333333333
651, 651, 83.73333333333333
661, 661, 83.0
671, 671, 84.53333333333333
681, 681, 84.73333333333333
691, 691, 84.1
701, 701, 85.46666666666667
711, 711, 85.5
721, 721, 85.66666666666667
731, 731, 85.73333333333333
741, 741, 86.56666666666666
751, 751, 86.9
761, 761, 88.13333333333334
771, 771, 88.56666666666666
781, 781, 87.5
791, 791, 87.93333333333334
801, 801, 88.83333333333333
811, 811, 88.53333333333333
821, 821, 88.8
831, 831, 89.5
841, 841, 90.56666666666666
851, 851, 89.96666666666667
861, 861, 91.0
871, 871, 90.76666666666667
881, 881, 92.33333333333333
891, 891, 90.6
901, 901, 91.8
911, 911, 91.46666666666667
921, 921, 91.73333333333333
931, 931, 92.3
941, 941, 92.03333333333333
951, 951, 93.23333333333333
961, 961, 92.66666666666667
971, 971, 92.9
981, 981, 93.26666666666667
991, 991, 92.86666666666666
1001, 1001, 94.36666666666666
1011, 1011, 93.36666666666666
1021, 1021, 93.3
1031, 1031, 94.13333333333334
1041, 1041, 94.23333333333333
1051, 1051, 95.43333333333334
1061, 1061, 94.96666666666667
1071, 1071, 94.96666666666667
1081, 1081, 95.1
1091, 1091, 94.8
1101, 1101, 95.2
1111, 1111, 95.36666666666666
1121, 1121, 95.7
1131, 1131, 95.76666666666667
1141, 1141, 95.73333333333333
1151, 1151, 96.1
1161, 1161, 96.63333333333334
1171, 1171, 96.06666666666666
1181, 1181, 96.2
1191, 1191, 96.9
1201, 1201, 97.03333333333333
1211, 1211, 96.66666666666667
1221, 1221, 96.73333333333333
1231, 1231, 96.96666666666667
1241, 1241, 96.46666666666667
1251, 1251, 97.03333333333333
1261, 1261, 97.3
1271, 1271, 96.83333333333333
1281, 1281, 97.36666666666666
1291, 1291, 97.53333333333333
1301, 1301, 97.23333333333333
1311, 1311, 97.13333333333334
1321, 1321, 97.43333333333334
1331, 1331, 97.23333333333333
1341, 1341, 97.33333333333333
1351, 1351, 97.56666666666666
1361, 1361, 97.3
1371, 1371, 97.4
1381, 1381, 97.9
1391, 1391, 98.0
1401, 1401, 97.93333333333334
1411, 1411, 98.43333333333334
1421, 1421, 97.63333333333334
1431, 1431, 98.16666666666667
1441, 1441, 98.36666666666666
1451, 1451, 97.7
1461, 1461, 98.16666666666667
1471, 1471, 98.7
1481, 1481, 98.73333333333333
1491, 1491, 98.5
1501, 1501, 98.26666666666667
1511, 1511, 98.53333333333333
1521, 1521, 98.4
1531, 1531, 98.83333333333333
1541, 1541, 99.0
1551, 1551, 98.93333333333334
1561, 1561, 98.56666666666666
1571, 1571, 98.93333333333334
1581, 1581, 98.86666666666666
