desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.23333333333333334
4, 4, 1.1666666666666667
7, 7, 2.3333333333333335
10, 10, 2.8
13, 13, 4.2
16, 16, 4.866666666666666
19, 19, 5.233333333333333
22, 22, 6.0
25, 25, 7.533333333333333
28, 28, 7.533333333333333
31, 31, 8.433333333333334
41, 41, 11.966666666666667
51, 51, 15.166666666666666
61, 61, 17.633333333333333
71, 71, 19.766666666666666
81, 81, 21.733333333333334
91, 91, 25.433333333333334
101, 101, 26.733333333333334
111, 111, 30.133333333333333
121, 121, 32.166666666666664
131, 131, 34.93333333333333
141, 141, 36.5
151, 151, 36.96666666666667
161, 161, 42.166666666666664
171, 171, 45.43333333333333
181, 181, 45.46666666666667
191, 191, 47.63333333333333
201, 201, 50.53333333333333
211, 211, 50.63333333333333
221, 221, 53.06666666666667
231, 231, 55.0
241, 241, 57.8
251, 251, 59.46666666666667
261, 261, 61.3
271, 271, 60.56666666666667
281, 281, 65.1
291, 291, 68.4
301, 301, 66.86666666666666
311, 311, 68.66666666666667
321, 321, 68.26666666666667
331, 331, 71.26666666666667
341, 341, 72.8
351, 351, 74.8
361, 361, 74.0
371, 371, 75.0
381, 381, 76.63333333333334
391, 391, 77.16666666666667
401, 401, 79.13333333333334
411, 411, 79.03333333333333
421, 421, 80.63333333333334
431, 431, 82.0
441, 441, 84.23333333333333
451, 451, 83.83333333333333
461, 461, 83.9
471, 471, 85.2
481, 481, 85.96666666666667
491, 491, 86.8
501, 501, 86.26666666666667
511, 511, 87.86666666666666
521, 521, 87.06666666666666
531, 531, 87.43333333333334
541, 541, 89.03333333333333
551, 551, 90.1
561, 561, 90.0
571, 571, 90.4
581, 581, 91.1
591, 591, 90.93333333333334
601, 601, 91.5
611, 611, 92.46666666666667
621, 621, 92.5
631, 631, 92.83333333333333
641, 641, 93.66666666666667
651, 651, 93.86666666666666
661, 661, 93.8
671, 671, 94.96666666666667
681, 681, 94.56666666666666
691, 691, 95.66666666666667
701, 701, 95.46666666666667
711, 711, 96.03333333333333
721, 721, 95.73333333333333
731, 731, 96.26666666666667
741, 741, 96.5
751, 751, 96.83333333333333
761, 761, 96.2
771, 771, 97.1
781, 781, 97.23333333333333
791, 791, 97.23333333333333
801, 801, 97.63333333333334
811, 811, 97.46666666666667
821, 821, 97.9
831, 831, 97.96666666666667
841, 841, 98.13333333333334
851, 851, 98.6
861, 861, 98.7
871, 871, 98.36666666666666
881, 881, 98.5
891, 891, 98.76666666666667
901, 901, 98.9
911, 911, 98.53333333333333
921, 921, 99.13333333333334
931, 931, 99.06666666666666
941, 941, 98.9
951, 951, 98.9
961, 961, 99.36666666666666
971, 971, 99.4
981, 981, 99.1
991, 991, 99.46666666666667
1001, 1001, 99.56666666666666
1011, 1011, 99.36666666666666
1021, 1021, 99.23333333333333
1031, 1031, 99.6
1041, 1041, 99.73333333333333
1051, 1051, 99.6
1061, 1061, 99.46666666666667
1071, 1071, 99.63333333333334
1081, 1081, 99.7
1091, 1091, 99.8
1101, 1101, 99.7
1111, 1111, 99.76666666666667
1121, 1121, 99.76666666666667
1131, 1131, 99.7
1141, 1141, 99.8
1151, 1151, 99.93333333333334
1161, 1161, 99.7
1171, 1171, 99.5
1181, 1181, 99.93333333333334
1191, 1191, 99.93333333333334
1201, 1201, 99.86666666666666
1211, 1211, 99.93333333333334
1221, 1221, 99.9
1231, 1231, 99.86666666666666
1241, 1241, 99.9
1251, 1251, 99.96666666666667
1261, 1261, 99.93333333333334
1271, 1271, 99.9
1281, 1281, 99.96666666666667
1291, 1291, 99.96666666666667
1301, 1301, 100.0
