desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.5333333333333333
2, 2, 0.43333333333333335
3, 4, 1.4333333333333333
6, 6, 1.6333333333333333
8, 9, 3.1333333333333333
11, 12, 3.1
15, 16, 4.566666666666666
18, 20, 5.133333333333334
24, 25, 7.133333333333334
26, 30, 8.433333333333334
36, 36, 11.333333333333334
37, 42, 10.466666666666667
49, 48, 13.0
50, 56, 15.933333333333334
63, 63, 17.466666666666665
66, 72, 18.5
78, 80, 21.866666666666667
85, 90, 23.966666666666665
95, 99, 26.9
105, 110, 28.733333333333334
114, 120, 30.766666666666666
129, 132, 35.1
135, 143, 38.3
154, 156, 41.36666666666667
157, 168, 44.5
182, 195, 48.93333333333333
208, 208, 53.266666666666666
212, 224, 56.666666666666664
235, 238, 57.2
244, 255, 61.233333333333334
265, 270, 65.4
279, 288, 68.66666666666667
296, 304, 69.06666666666666
316, 323, 72.06666666666666
328, 340, 74.83333333333333
355, 360, 78.26666666666667
363, 378, 79.73333333333333
397, 399, 81.66666666666667
399, 418, 84.13333333333334
437, 437, 86.8
441, 460, 88.16666666666667
477, 480, 90.03333333333333
487, 504, 92.16666666666667
519, 525, 93.16666666666667
536, 550, 94.3
562, 572, 95.76666666666667
587, 598, 96.06666666666666
607, 621, 97.36666666666666
640, 648, 97.8
654, 672, 98.63333333333334
696, 700, 99.1
702, 725, 99.23333333333333
752, 750, 99.5
753, 780, 99.56666666666666
804, 806, 99.83333333333333
813, 837, 99.76666666666667
858, 864, 99.9
876, 896, 100.0
