desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.5
2, 2, 0.6666666666666666
3, 4, 1.0666666666666667
6, 6, 2.033333333333333
8, 9, 2.8
11, 12, 3.2333333333333334
15, 16, 4.566666666666666
18, 20, 5.633333333333334
24, 25, 6.866666666666666
26, 30, 7.933333333333334
36, 36, 11.133333333333333
37, 42, 11.533333333333333
49, 48, 14.466666666666667
50, 56, 16.133333333333333
63, 63, 18.3
66, 72, 21.133333333333333
78, 80, 21.533333333333335
85, 90, 25.7
95, 99, 27.933333333333334
105, 110, 31.366666666666667
114, 120, 33.0
129, 132, 37.46666666666667
135, 143, 39.2
154, 156, 44.233333333333334
157, 168, 46.13333333333333
182, 195, 51.96666666666667
208, 208, 56.3
212, 224, 58.96666666666667
235, 238, 62.4
244, 255, 64.8
265, 270, 67.86666666666666
279, 288, 71.23333333333333
296, 304, 72.23333333333333
316, 323, 75.06666666666666
328, 340, 76.6
355, 360, 79.8
363, 378, 81.5
397, 399, 84.3
399, 418, 85.16666666666667
437, 437, 85.3
441, 460, 87.96666666666667
477, 480, 89.8
487, 504, 91.0
519, 525, 91.13333333333334
536, 550, 93.43333333333334
562, 572, 93.1
587, 598, 95.06666666666666
607, 621, 95.7
640, 648, 96.43333333333334
654, 672, 97.16666666666667
696, 700, 97.63333333333334
702, 725, 98.03333333333333
752, 750, 97.9
753, 780, 98.5
804, 806, 98.96666666666667
813, 837, 99.13333333333334
858, 864, 99.36666666666666
876, 896, 99.66666666666667
913, 924, 99.83333333333333
941, 957, 99.8
970, 986, 99.83333333333333
1008, 1020, 99.83333333333333
1029, 1050, 99.83333333333333
1077, 1085, 99.93333333333334
1090, 1116, 99.93333333333334
1149, 1152, 100.0
