desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.6666666666666666
2, 2, 0.9
3, 4, 2.566666666666667
6, 6, 3.2333333333333334
8, 9, 4.0
11, 12, 5.866666666666666
15, 16, 8.6
18, 20, 9.366666666666667
24, 25, 11.866666666666667
26, 30, 14.4
36, 36, 15.6
37, 42, 19.2
49, 48, 22.133333333333333
50, 56, 22.966666666666665
63, 63, 26.6
66, 72, 29.266666666666666
78, 80, 30.9
85, 90, 33.8
95, 99, 37.1
105, 110, 41.03333333333333
114, 120, 44.766666666666666
129, 132, 46.96666666666667
135, 143, 49.766666666666666
154, 156, 51.1
157, 168, 53.5
182, 195, 60.56666666666667
208, 208, 63.03333333333333
212, 224, 63.93333333333333
235, 238, 65.9
244, 255, 68.73333333333333
265, 270, 71.1
279, 288, 73.36666666666666
296, 304, 74.63333333333334
316, 323, 77.8
328, 340, 78.7
355, 360, 79.63333333333334
363, 378, 81.86666666666666
397, 399, 83.1
399, 418, 83.93333333333334
437, 437, 85.36666666666666
441, 460, 86.43333333333334
477, 480, 86.43333333333334
487, 504, 89.5
519, 525, 89.63333333333334
536, 550, 89.9
562, 572, 91.76666666666667
587, 598, 91.36666666666666
607, 621, 92.2
640, 648, 92.9
654, 672, 94.8
696, 700, 94.03333333333333
702, 725, 95.43333333333334
752, 750, 95.8
753, 780, 95.16666666666667
804, 806, 96.26666666666667
813, 837, 96.56666666666666
858, 864, 96.76666666666667
876, 896, 96.4
913, 924, 97.53333333333333
941, 957, 97.36666666666666
970, 986, 97.4
1008, 1020, 97.46666666666667
1029, 1050, 98.03333333333333
1077, 1085, 97.5
1090, 1116, 98.2
1149, 1152, 98.5
1152, 1184, 97.8
1216, 1216, 98.06666666666666
1223, 1254, 98.56666666666666
1282, 1287, 98.3
1299, 1326, 98.63333333333334
1349, 1360, 98.9
1378, 1400, 98.5
1418, 1435, 99.0
1458, 1476, 98.96666666666667
1489, 1512, 98.86666666666666
1542, 1554, 98.46666666666667
1562, 1591, 98.83333333333333
1627, 1634, 99.03333333333333
1636, 1672, 98.76666666666667
1712, 1710, 99.0
1715, 1755, 99.06666666666666
1790, 1794, 99.36666666666666
1805, 1840, 99.2
1870, 1880, 99.33333333333333
1898, 1927, 99.43333333333334
1951, 1968, 99.16666666666667
1992, 2016, 99.3
2034, 2058, 99.3
2089, 2107, 99.3
2119, 2150, 99.16666666666667
2189, 2200, 99.06666666666666
2206, 2244, 99.33333333333333
2291, 2295, 99.16666666666667
2294, 2340, 99.53333333333333
2384, 2385, 99.56666666666666
2395, 2438, 99.36666666666666
2476, 2484, 99.5
2501, 2538, 99.63333333333334
2569, 2585, 99.63333333333334
2609, 2640, 99.36666666666666
2664, 2688, 99.6
2720, 2744, 99.5
2761, 2793, 99.36666666666666
2834, 2850, 99.46666666666667
2860, 2900, 99.66666666666667
2949, 2958, 99.5
2960, 3009, 99.63333333333334
3062, 3060, 99.63333333333334
3067, 3120, 99.83333333333333
3166, 3172, 99.53333333333333
3187, 3233, 99.7
3272, 3286, 99.6
3310, 3348, 99.8
3379, 3402, 99.73333333333333
3434, 3465, 99.7
3488, 3520, 99.66666666666667
3562, 3584, 99.76666666666667
3599, 3640, 99.86666666666666
3691, 3705, 99.76666666666667
3712, 3762, 99.73333333333333
3823, 3828, 99.83333333333333
3826, 3886, 99.86666666666666
3942, 3944, 99.73333333333333
3957, 4012, 99.9
4060, 4071, 99.93333333333334
4093, 4140, 99.9
4179, 4200, 99.9
4232, 4270, 99.9
4300, 4331, 99.96666666666667
4373, 4402, 99.93333333333334
4423, 4464, 99.86666666666666
4516, 4536, 99.9
4548, 4599, 99.96666666666667
4661, 4672, 99.96666666666667
4674, 4736, 99.96666666666667
4802, 4800, 100.0
