desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.1
2, 2, 0.6333333333333333
3, 4, 1.0
6, 6, 1.7
8, 9, 3.2
11, 12, 4.133333333333334
15, 16, 4.666666666666667
18, 20, 6.233333333333333
24, 25, 7.6
26, 30, 10.233333333333333
36, 36, 11.033333333333333
37, 42, 12.7
49, 48, 16.366666666666667
50, 56, 17.133333333333333
63, 63, 20.633333333333333
66, 72, 20.5
78, 80, 24.1
85, 90, 26.7
95, 99, 28.566666666666666
105, 110, 33.0
114, 120, 33.93333333333333
129, 132, 38.4
135, 143, 41.0
154, 156, 43.766666666666666
157, 168, 48.56666666666667
182, 195, 54.63333333333333
208, 208, 58.733333333333334
212, 224, 61.03333333333333
235, 238, 64.7
244, 255, 65.63333333333334
265, 270, 70.3
279, 288, 69.93333333333334
296, 304, 72.43333333333334
316, 323, 74.4
328, 340, 77.46666666666667
355, 360, 78.83333333333333
363, 378, 81.26666666666667
397, 399, 82.36666666666666
399, 418, 86.03333333333333
437, 437, 87.4
441, 460, 88.46666666666667
477, 480, 88.1
487, 504, 90.9
519, 525, 92.4
536, 550, 92.4
562, 572, 94.5
587, 598, 95.06666666666666
607, 621, 95.3
640, 648, 96.63333333333334
654, 672, 97.43333333333334
696, 700, 97.46666666666667
702, 725, 98.73333333333333
752, 750, 99.0
753, 780, 99.03333333333333
804, 806, 99.13333333333334
813, 837, 99.63333333333334
858, 864, 99.56666666666666
876, 896, 99.63333333333334
913, 924, 99.86666666666666
941, 957, 99.76666666666667
970, 986, 99.96666666666667
1008, 1020, 99.83333333333333
1029, 1050, 99.9
1077, 1085, 100.0
