desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.48
2, 2, 1.09
4, 4, 2.2
5, 6, 2.92
9, 12, 6.67
16, 15, 8.37
17, 20, 10.8
24, 24, 12.64
26, 30, 16.05
34, 35, 18.5
39, 42, 21.99
45, 48, 25.59
53, 56, 28.84
59, 63, 31.63
70, 72, 35.92
74, 80, 39.42
89, 90, 44.12
91, 99, 47.58
109, 108, 52.16
110, 120, 58.22
130, 130, 61.6
134, 143, 68.26
152, 154, 73.48
160, 168, 80.04
175, 180, 84.98
188, 195, 91.66
201, 208, 95.58
219, 224, 98.33
228, 238, 99.34
252, 255, 100.0
