desiredholes, actualholes, successrate
0, 0, 0
1, 1, 2.83
2, 2, 5.75
4, 4, 10.99
5, 6, 11.47
9, 12, 16.26
16, 15, 17.02
17, 20, 22.6
24, 24, 22.39
26, 30, 27.76
34, 35, 27.97
39, 42, 33.73
45, 48, 33.1
53, 56, 41.13333333333333
59, 63, 40.06666666666667
70, 72, 44.266666666666666
74, 80, 43.53333333333333
89, 90, 51.56666666666667
91, 99, 52.2
109, 108, 48.63333333333333
110, 120, 54.63333333333333
130, 130, 56.96666666666667
134, 143, 62.53333333333333
152, 154, 61.96666666666667
160, 168, 67.5
175, 180, 68.6
188, 195, 73.9
201, 208, 71.53333333333333
219, 224, 78.2
228, 238, 77.33333333333333
252, 255, 83.96666666666667
257, 270, 84.03333333333333
287, 288, 88.6
288, 304, 88.9
320, 320, 89.83333333333333
324, 340, 95.43333333333334
354, 357, 94.9
364, 378, 99.66666666666667
390, 396, 99.66666666666667
406, 418, 99.9
428, 437, 99.76666666666667
451, 460, 100.0
