desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.44
2, 2, 3.06
3, 4, 5.53
6, 6, 8.65
8, 9, 11.88
11, 12, 16.42
15, 16, 20.92
18, 20, 25.67
24, 25, 31.47
26, 30, 38.1
36, 36, 44.2
37, 42, 51.22
49, 48, 58.4
50, 56, 64.5
63, 63, 70.6
66, 72, 78.7
78, 80, 80.06666666666666
85, 90, 86.6
95, 99, 90.23333333333333
105, 110, 93.96666666666667
114, 120, 95.7
129, 132, 98.4
135, 143, 98.96666666666667
154, 156, 99.66666666666667
157, 168, 99.86666666666666
182, 195, 99.93333333333334
208, 208, 100.0
