desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.7
2, 2, 1.36
3, 4, 2.63
6, 6, 3.94
8, 9, 5.89
11, 12, 7.54
15, 16, 8.92
18, 20, 11.71
24, 25, 15.53
26, 30, 17.58
36, 36, 21.19
37, 42, 24.62
49, 48, 28.3
50, 56, 31.033333333333335
63, 63, 35.43333333333333
66, 72, 39.96666666666667
78, 80, 44.3
85, 90, 47.1
95, 99, 49.86666666666667
105, 110, 54.233333333333334
114, 120, 58.86666666666667
129, 132, 59.53333333333333
135, 143, 63.833333333333336
154, 156, 66.96666666666667
157, 168, 69.76666666666667
182, 195, 76.93333333333334
208, 208, 80.63333333333334
212, 224, 81.76666666666667
235, 238, 84.63333333333334
244, 255, 87.06666666666666
265, 270, 89.56666666666666
279, 288, 90.66666666666667
296, 304, 92.1
316, 323, 93.03333333333333
328, 340, 95.33333333333333
355, 360, 95.86666666666666
363, 378, 96.4
397, 399, 96.66666666666667
399, 418, 98.06666666666666
437, 437, 98.9
441, 460, 98.7
477, 480, 99.16666666666667
487, 504, 99.3
519, 525, 99.5
536, 550, 99.76666666666667
562, 572, 99.63333333333334
587, 598, 99.83333333333333
607, 621, 99.86666666666666
640, 648, 99.83333333333333
654, 672, 100.0
