desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.58
2, 2, 1.25
3, 4, 2.42
6, 6, 3.32
8, 9, 4.99
11, 12, 6.54
15, 16, 9.25
18, 20, 11.47
24, 25, 14.45
26, 30, 16.56
36, 36, 19.44
37, 42, 23.14
49, 48, 25.866666666666667
50, 56, 30.4
63, 63, 35.53333333333333
66, 72, 39.96666666666667
78, 80, 45.3
85, 90, 47.5
95, 99, 52.0
105, 110, 59.46666666666667
114, 120, 60.03333333333333
129, 132, 66.3
135, 143, 71.23333333333333
154, 156, 75.16666666666667
157, 168, 77.03333333333333
182, 195, 83.8
208, 208, 84.46666666666667
212, 224, 88.4
235, 238, 89.53333333333333
244, 255, 91.1
265, 270, 92.4
279, 288, 94.76666666666667
296, 304, 95.03333333333333
316, 323, 97.0
328, 340, 97.56666666666666
355, 360, 97.83333333333333
363, 378, 98.2
397, 399, 99.13333333333334
399, 418, 99.3
437, 437, 99.46666666666667
441, 460, 99.33333333333333
477, 480, 99.83333333333333
487, 504, 99.76666666666667
519, 525, 99.93333333333334
536, 550, 99.96666666666667
562, 572, 99.96666666666667
587, 598, 99.96666666666667
607, 621, 100.0
