desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.32
2, 2, 0.5
3, 4, 1.21
6, 6, 2.0
8, 9, 3.17
11, 12, 3.81
15, 16, 5.01
18, 20, 6.11
24, 25, 7.65
26, 30, 9.4
36, 36, 11.48
37, 42, 12.94
49, 48, 14.366666666666667
50, 56, 16.4
63, 63, 19.433333333333334
66, 72, 21.766666666666666
78, 80, 24.266666666666666
85, 90, 27.166666666666668
95, 99, 28.933333333333334
105, 110, 33.3
114, 120, 35.1
129, 132, 36.766666666666666
135, 143, 42.36666666666667
154, 156, 43.833333333333336
157, 168, 48.63333333333333
182, 195, 54.833333333333336
208, 208, 58.53333333333333
212, 224, 62.7
235, 238, 65.93333333333334
244, 255, 70.73333333333333
265, 270, 72.06666666666666
279, 288, 76.63333333333334
296, 304, 77.96666666666667
316, 323, 82.13333333333334
328, 340, 83.7
355, 360, 85.9
363, 378, 87.6
397, 399, 90.16666666666667
399, 418, 91.03333333333333
437, 437, 92.53333333333333
441, 460, 93.13333333333334
477, 480, 94.43333333333334
487, 504, 95.63333333333334
519, 525, 95.83333333333333
536, 550, 96.86666666666666
562, 572, 97.46666666666667
587, 598, 98.03333333333333
607, 621, 98.63333333333334
640, 648, 98.76666666666667
654, 672, 98.83333333333333
696, 700, 99.1
702, 725, 99.23333333333333
752, 750, 99.3
753, 780, 99.73333333333333
804, 806, 99.8
813, 837, 99.73333333333333
858, 864, 99.86666666666666
876, 896, 100.0
