desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.3
2, 2, 0.57
3, 4, 0.94
6, 6, 1.73
8, 9, 2.64
11, 12, 3.32
15, 16, 4.43
18, 20, 5.84
24, 25, 6.8
26, 30, 8.37
36, 36, 9.91
37, 42, 11.7
49, 48, 12.666666666666666
50, 56, 13.7
63, 63, 17.3
66, 72, 18.166666666666668
78, 80, 21.566666666666666
85, 90, 23.9
95, 99, 25.133333333333333
105, 110, 30.433333333333334
114, 120, 31.333333333333332
129, 132, 34.86666666666667
135, 143, 36.5
154, 156, 41.2
157, 168, 44.43333333333333
182, 195, 53.4
208, 208, 54.6
212, 224, 57.46666666666667
235, 238, 60.833333333333336
244, 255, 62.53333333333333
265, 270, 67.46666666666667
279, 288, 70.36666666666666
296, 304, 70.4
316, 323, 75.5
328, 340, 76.86666666666666
355, 360, 79.46666666666667
363, 378, 82.4
397, 399, 84.2
399, 418, 87.13333333333334
437, 437, 89.23333333333333
441, 460, 89.66666666666667
477, 480, 91.23333333333333
487, 504, 92.7
519, 525, 94.6
536, 550, 94.83333333333333
562, 572, 96.46666666666667
587, 598, 97.0
607, 621, 97.93333333333334
640, 648, 98.7
654, 672, 99.33333333333333
696, 700, 99.73333333333333
702, 725, 99.96666666666667
752, 750, 100.0
