ratio, hexlike, staggerXY, randomisedStaggerXY8, halton, random
-40.00000000000001, 88.90402305555514, 89.05725138888894, 95.48863805555554, 96.43230333333331, 95.13931833333324
-35.481338923357505, 89.67030944444437, 89.80310888888897, 95.53804111111127, 96.42090583333336, 95.04934611111095
-25.11886431509578, 91.66992166666682, 91.75964416666635, 95.61298249999996, 96.29356722222226, 94.84252805555563
-17.782794100389218, 93.30144166666665, 93.4771888888889, 95.749495, 96.1549516666667, 94.66102666666656
-12.589254117941667, 94.72866222222221, 94.81898555555556, 95.84133500000004, 96.06995305555554, 94.48585833333328
-9.999999999999998, 95.44113638888888, 95.56722027777779, 95.9685697222222, 96.02029638888891, 94.39768361111112
-7.943282347242813, 96.07846222222221, 96.14615694444444, 96.06668416666662, 95.96560194444443, 94.2982477777777
-6.309573444801931, 96.50786888888888, 96.58871000000002, 96.17592722222223, 95.90049499999999, 94.2080263888888
-5.011872336272722, 96.76633194444445, 96.8698072222222, 96.31950027777779, 95.83564666666666, 94.12131722222217
-3.9810717055349714, 96.85479027777778, 96.93335555555555, 96.38010833333331, 95.76953972222225, 94.06105194444442
-3.16227766016838, 96.72165805555557, 96.78381555555555, 96.35471277777773, 95.72340194444443, 94.02178249999999
-2.51188643150958, 96.45468416666667, 96.53462083333335, 96.28209305555558, 95.66073194444442, 93.95387638888896
-1.99526231496888, 96.24950194444445, 96.29826583333333, 96.16448972222224, 95.63914638888886, 93.92571250000005
-1.5848931924611138, 96.26108361111112, 96.23765138888889, 96.05876444444445, 95.64603083333334, 93.88109500000004
-1.258925411794167, 96.46081722222222, 96.27586138888887, 96.06503611111116, 95.61451000000001, 93.86774361111114
-1.0, 96.67677805555556, 96.30965388888889, 96.0973411111111, 95.61563138888891, 93.86426749999995
1.258925411794167, 96.75050194444445, 96.28512833333333, 96.11243444444445, 95.58633694444444, 93.86968861111107
1.5848931924611138, 96.55621055555557, 96.31841805555555, 96.09227027777779, 95.57027138888887, 93.88530972222219
1.99526231496888, 96.17873805555554, 96.28924111111111, 96.09892916666668, 95.57427250000003, 93.93027888888889
2.51188643150958, 95.5806888888889, 96.29434166666665, 96.15048972222215, 95.62797361111109, 93.95399555555555
3.1622776601683804, 94.74342499999999, 96.47399527777777, 96.27277222222223, 95.69600555555557, 94.02242166666663
3.9810717055349714, 93.73123222222222, 96.7568263888889, 96.4139925, 95.74982027777777, 94.05041305555555
5.011872336272722, 92.45595277777774, 96.97655777777778, 96.46858944444446, 95.8084866666667, 94.14180222222227
6.309573444801931, 91.01289416666668, 96.99464888888889, 96.43108583333331, 95.85142166666664, 94.21278666666653
7.943282347242813, 89.24329694444442, 96.83550944444444, 96.36046111111106, 95.93266611111112, 94.31117888888883
9.999999999999998, 87.20622083333322, 96.48958222222224, 96.27082416666667, 96.00513472222222, 94.37047638888892
12.589254117941667, 84.85626722222219, 96.0188502777778, 96.18957611111114, 96.06557944444445, 94.51843444444441
17.782794100389214, 80.68997333333343, 95.0540238888888, 96.05594583333333, 96.21800333333337, 94.66839083333339
25.11886431509578, 75.66495833333329, 93.83044583333329, 95.9938644444443, 96.32002972222213, 94.85466972222224
35.481338923357505, 69.79011472222221, 92.38465138888891, 95.9368138888889, 96.40900750000003, 95.0262663888889
40.00000000000001, 67.45251722222235, 91.8131955555557, 95.90546222222224, 96.45160805555565, 95.10980277777777
