desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.53
2, 2, 0.89
3, 4, 1.52
6, 6, 2.08
8, 9, 3.35
11, 12, 4.64
15, 16, 6.01
18, 20, 7.37
24, 25, 9.21
26, 30, 10.81
36, 36, 12.88
37, 42, 14.99
49, 48, 16.9
50, 56, 18.366666666666667
63, 63, 21.033333333333335
66, 72, 23.133333333333333
78, 80, 26.833333333333332
85, 90, 29.0
95, 99, 30.366666666666667
105, 110, 32.666666666666664
114, 120, 35.36666666666667
129, 132, 37.266666666666666
135, 143, 40.93333333333333
154, 156, 42.833333333333336
157, 168, 47.56666666666667
182, 195, 52.8
208, 208, 54.86666666666667
212, 224, 55.63333333333333
235, 238, 61.36666666666667
244, 255, 63.86666666666667
265, 270, 65.16666666666667
279, 288, 65.43333333333334
296, 304, 67.13333333333334
316, 323, 69.63333333333334
328, 340, 72.6
355, 360, 73.06666666666666
363, 378, 75.33333333333333
397, 399, 76.9
399, 418, 80.76666666666667
437, 437, 80.7
441, 460, 83.26666666666667
477, 480, 84.5
487, 504, 85.3
519, 525, 84.6
536, 550, 88.03333333333333
562, 572, 87.73333333333333
587, 598, 88.7
607, 621, 90.4
640, 648, 90.5
654, 672, 91.33333333333333
696, 700, 92.9
702, 725, 94.06666666666666
752, 750, 94.5
753, 780, 94.46666666666667
804, 806, 96.3
813, 837, 96.03333333333333
858, 864, 96.4
876, 896, 96.96666666666667
913, 924, 96.83333333333333
941, 957, 97.46666666666667
970, 986, 97.93333333333334
1008, 1020, 97.46666666666667
1029, 1050, 98.46666666666667
1077, 1085, 98.36666666666666
1090, 1116, 98.4
1149, 1152, 98.26666666666667
1152, 1184, 98.9
1216, 1216, 98.56666666666666
1223, 1254, 98.8
1282, 1287, 99.26666666666667
1299, 1326, 98.93333333333334
1349, 1360, 99.4
1378, 1400, 99.2
1418, 1435, 99.46666666666667
1458, 1476, 99.56666666666666
1489, 1512, 99.46666666666667
1542, 1554, 99.4
1562, 1591, 99.76666666666667
1627, 1634, 99.53333333333333
1636, 1672, 99.53333333333333
1712, 1710, 99.66666666666667
1715, 1755, 99.66666666666667
1790, 1794, 99.8
1805, 1840, 99.86666666666666
1870, 1880, 99.76666666666667
1898, 1927, 99.8
1951, 1968, 99.8
1992, 2016, 99.93333333333334
2034, 2058, 99.93333333333334
2089, 2107, 99.93333333333334
2119, 2150, 99.9
2189, 2200, 99.96666666666667
2206, 2244, 100.0
