desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.53
2, 2, 5.65
3, 4, 11.67
6, 6, 15.77
8, 9, 24.03
11, 12, 27.19
15, 16, 36.8
18, 20, 41.15
24, 25, 50.42
26, 30, 54.19
36, 36, 63.78
37, 42, 66.44
49, 48, 70.6
50, 56, 76.83333333333333
63, 63, 79.6
66, 72, 84.93333333333334
78, 80, 86.96666666666667
85, 90, 91.43333333333334
95, 99, 91.9
105, 110, 94.83333333333333
114, 120, 95.96666666666667
129, 132, 96.93333333333334
135, 143, 97.9
154, 156, 98.33333333333333
157, 168, 98.36666666666666
182, 195, 99.16666666666667
208, 208, 99.13333333333334
212, 224, 100.0
