desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.33
2, 2, 0.5
4, 4, 1.3
5, 6, 1.64
9, 12, 3.37
16, 15, 3.88
17, 20, 5.13
24, 24, 6.59
26, 30, 8.15
34, 35, 9.32
39, 42, 11.11
45, 48, 12.966666666666667
53, 56, 14.4
59, 63, 15.933333333333334
70, 72, 20.566666666666666
74, 80, 21.2
89, 90, 24.266666666666666
91, 99, 25.266666666666666
109, 108, 27.633333333333333
110, 120, 32.03333333333333
130, 130, 33.63333333333333
134, 143, 37.36666666666667
152, 154, 39.266666666666666
160, 168, 42.266666666666666
175, 180, 44.7
188, 195, 48.56666666666667
201, 208, 54.56666666666667
219, 224, 58.333333333333336
228, 238, 61.96666666666667
252, 255, 63.46666666666667
257, 270, 67.5
287, 288, 71.86666666666666
288, 304, 75.23333333333333
320, 320, 77.13333333333334
324, 340, 79.4
354, 357, 81.53333333333333
364, 378, 84.66666666666667
390, 396, 85.43333333333334
406, 418, 89.4
428, 437, 90.86666666666666
451, 460, 94.06666666666666
467, 480, 95.06666666666666
498, 504, 97.73333333333333
508, 525, 97.8
547, 550, 99.93333333333334
551, 572, 99.83333333333333
595, 594, 99.93333333333334
598, 621, 100.0
