desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.82
4, 4, 3.31
7, 7, 5.25
10, 10, 7.64
13, 13, 8.91
16, 16, 10.49
19, 19, 12.44
22, 22, 14.72
25, 25, 15.94
28, 28, 17.11
31, 31, 18.85
41, 41, 22.766666666666666
51, 51, 28.3
61, 61, 33.46666666666667
71, 71, 37.53333333333333
81, 81, 39.5
91, 91, 43.4
101, 101, 44.53333333333333
111, 111, 51.0
121, 121, 52.9
131, 131, 54.96666666666667
141, 141, 58.3
151, 151, 60.0
161, 161, 64.06666666666666
171, 171, 65.03333333333333
181, 181, 67.3
191, 191, 67.6
201, 201, 69.23333333333333
211, 211, 72.06666666666666
221, 221, 73.96666666666667
231, 231, 75.03333333333333
241, 241, 76.26666666666667
251, 251, 78.13333333333334
261, 261, 79.2
271, 271, 79.36666666666666
281, 281, 80.4
291, 291, 81.3
301, 301, 82.0
311, 311, 82.36666666666666
321, 321, 84.43333333333334
331, 331, 85.36666666666666
341, 341, 87.03333333333333
351, 351, 86.36666666666666
361, 361, 87.43333333333334
371, 371, 87.9
381, 381, 87.66666666666667
391, 391, 88.03333333333333
401, 401, 88.93333333333334
411, 411, 90.33333333333333
421, 421, 90.6
431, 431, 90.73333333333333
441, 441, 91.8
451, 451, 91.13333333333334
461, 461, 91.83333333333333
471, 471, 92.03333333333333
481, 481, 93.4
491, 491, 92.96666666666667
501, 501, 92.63333333333334
511, 511, 93.66666666666667
521, 521, 93.53333333333333
531, 531, 94.46666666666667
541, 541, 93.63333333333334
551, 551, 95.13333333333334
561, 561, 95.03333333333333
571, 571, 95.46666666666667
581, 581, 95.2
591, 591, 96.0
601, 601, 95.5
611, 611, 95.8
621, 621, 95.9
631, 631, 96.73333333333333
641, 641, 96.93333333333334
651, 651, 96.63333333333334
661, 661, 96.03333333333333
671, 671, 97.13333333333334
681, 681, 96.66666666666667
691, 691, 96.8
701, 701, 96.63333333333334
711, 711, 97.0
721, 721, 96.56666666666666
731, 731, 97.63333333333334
741, 741, 97.53333333333333
751, 751, 97.33333333333333
761, 761, 97.83333333333333
771, 771, 97.56666666666666
781, 781, 97.73333333333333
791, 791, 97.8
801, 801, 97.6
811, 811, 98.06666666666666
821, 821, 97.7
831, 831, 97.86666666666666
841, 841, 98.5
851, 851, 98.26666666666667
861, 861, 98.06666666666666
871, 871, 98.36666666666666
881, 881, 98.46666666666667
891, 891, 98.4
901, 901, 98.46666666666667
911, 911, 98.6
921, 921, 98.56666666666666
931, 931, 98.4
941, 941, 98.3
951, 951, 98.83333333333333
961, 961, 98.26666666666667
971, 971, 98.33333333333333
981, 981, 98.9
991, 991, 98.6
1001, 1001, 98.76666666666667
1011, 1011, 98.96666666666667
1021, 1021, 98.66666666666667
1031, 1031, 98.93333333333334
1041, 1041, 98.76666666666667
1051, 1051, 98.96666666666667
1061, 1061, 99.2
1071, 1071, 98.93333333333334
1081, 1081, 99.2
1091, 1091, 99.43333333333334
1101, 1101, 99.1
1111, 1111, 98.83333333333333
1121, 1121, 99.03333333333333
1131, 1131, 99.16666666666667
1141, 1141, 98.9
1151, 1151, 98.83333333333333
1161, 1161, 99.3
1171, 1171, 99.13333333333334
1181, 1181, 98.9
1191, 1191, 99.36666666666666
1201, 1201, 99.13333333333334
1211, 1211, 99.23333333333333
1221, 1221, 99.16666666666667
1231, 1231, 99.2
1241, 1241, 99.23333333333333
1251, 1251, 99.2
1261, 1261, 99.26666666666667
1271, 1271, 99.4
1281, 1281, 99.4
1291, 1291, 99.1
1301, 1301, 99.36666666666666
1311, 1311, 99.13333333333334
1321, 1321, 99.4
1331, 1331, 99.36666666666666
1341, 1341, 99.43333333333334
1351, 1351, 99.53333333333333
1361, 1361, 99.4
1371, 1371, 99.3
1381, 1381, 99.73333333333333
1391, 1391, 99.66666666666667
1401, 1401, 99.46666666666667
1411, 1411, 99.53333333333333
1421, 1421, 99.56666666666666
1431, 1431, 99.6
1441, 1441, 99.4
1451, 1451, 99.6
1461, 1461, 99.4
1471, 1471, 99.5
1481, 1481, 99.83333333333333
1491, 1491, 99.43333333333334
1501, 1501, 99.43333333333334
1511, 1511, 99.46666666666667
1521, 1521, 99.7
1531, 1531, 99.53333333333333
1541, 1541, 99.66666666666667
1551, 1551, 99.66666666666667
1561, 1561, 99.7
1571, 1571, 99.73333333333333
1581, 1581, 99.83333333333333
1591, 1591, 99.73333333333333
1601, 1601, 99.73333333333333
1611, 1611, 99.86666666666666
1621, 1621, 99.8
1631, 1631, 99.83333333333333
1641, 1641, 99.86666666666666
1651, 1651, 99.66666666666667
1661, 1661, 99.8
1671, 1671, 99.8
1681, 1681, 99.96666666666667
1691, 1691, 99.96666666666667
1701, 1701, 99.86666666666666
1711, 1711, 99.8
1721, 1721, 99.96666666666667
1731, 1731, 99.86666666666666
1741, 1741, 99.86666666666666
1751, 1751, 99.83333333333333
1761, 1761, 99.83333333333333
1771, 1771, 99.86666666666666
1781, 1781, 99.93333333333334
1791, 1791, 99.7
1801, 1801, 99.93333333333334
1811, 1811, 99.76666666666667
1821, 1821, 99.83333333333333
1831, 1831, 99.86666666666666
1841, 1841, 99.9
1851, 1851, 99.83333333333333
1861, 1861, 99.93333333333334
1871, 1871, 99.86666666666666
1881, 1881, 99.86666666666666
1891, 1891, 99.83333333333333
1901, 1901, 100.0
