desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.27
2, 2, 0.56
3, 4, 1.06
6, 6, 1.39
8, 9, 2.75
11, 12, 3.55
15, 16, 4.47
18, 20, 5.86
24, 25, 6.61
26, 30, 8.56
36, 36, 10.07
37, 42, 11.69
49, 48, 13.333333333333334
50, 56, 15.333333333333334
63, 63, 16.866666666666667
66, 72, 20.3
78, 80, 21.4
85, 90, 24.4
95, 99, 27.433333333333334
105, 110, 28.633333333333333
114, 120, 32.2
129, 132, 37.1
135, 143, 37.8
154, 156, 41.9
157, 168, 47.1
182, 195, 51.63333333333333
208, 208, 54.53333333333333
212, 224, 59.03333333333333
235, 238, 65.5
244, 255, 67.46666666666667
265, 270, 73.0
279, 288, 77.06666666666666
296, 304, 80.6
316, 323, 82.73333333333333
328, 340, 87.46666666666667
355, 360, 87.5
363, 378, 91.73333333333333
397, 399, 92.0
399, 418, 95.76666666666667
437, 437, 99.2
441, 460, 99.4
477, 480, 100.0
