desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.5
2, 2, 0.82
3, 4, 1.49
6, 6, 2.09
8, 9, 2.95
11, 12, 4.09
15, 16, 5.19
18, 20, 6.63
24, 25, 8.42
26, 30, 9.72
36, 36, 11.71
37, 42, 13.8
49, 48, 15.833333333333334
50, 56, 17.533333333333335
63, 63, 19.866666666666667
66, 72, 23.766666666666666
78, 80, 26.433333333333334
85, 90, 28.0
95, 99, 30.333333333333332
105, 110, 33.8
114, 120, 37.03333333333333
129, 132, 41.766666666666666
135, 143, 45.63333333333333
154, 156, 48.86666666666667
157, 168, 53.333333333333336
182, 195, 54.93333333333333
208, 208, 59.3
212, 224, 58.86666666666667
235, 238, 62.766666666666666
244, 255, 61.5
265, 270, 67.4
279, 288, 65.46666666666667
296, 304, 71.16666666666667
316, 323, 70.96666666666667
328, 340, 74.16666666666667
355, 360, 75.03333333333333
363, 378, 78.36666666666666
397, 399, 79.4
399, 418, 80.5
437, 437, 86.2
441, 460, 84.63333333333334
477, 480, 88.96666666666667
487, 504, 89.6
519, 525, 92.5
536, 550, 92.53333333333333
562, 572, 97.46666666666667
587, 598, 97.1
607, 621, 99.9
640, 648, 99.73333333333333
654, 672, 99.93333333333334
696, 700, 99.93333333333334
702, 725, 100.0
