desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.57
2, 2, 3.31
3, 4, 5.63
6, 6, 8.85
8, 9, 12.17
11, 12, 16.61
15, 16, 20.39
18, 20, 27.22
24, 25, 32.53
26, 30, 37.16
36, 36, 46.26
37, 42, 51.73
49, 48, 59.63333333333333
50, 56, 66.06666666666666
63, 63, 73.1
66, 72, 78.6
78, 80, 83.73333333333333
85, 90, 86.83333333333333
95, 99, 90.33333333333333
105, 110, 92.46666666666667
114, 120, 94.66666666666667
129, 132, 96.03333333333333
135, 143, 97.83333333333333
154, 156, 97.96666666666667
157, 168, 99.1
182, 195, 99.7
208, 208, 99.83333333333333
212, 224, 99.86666666666666
235, 238, 99.96666666666667
244, 255, 100.0
