desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.26
2, 2, 0.55
3, 4, 1.2
6, 6, 1.89
8, 9, 2.27
11, 12, 2.96
15, 16, 4.38
18, 20, 5.35
24, 25, 6.66
26, 30, 8.07
36, 36, 9.55
37, 42, 11.31
49, 48, 13.8
50, 56, 15.133333333333333
63, 63, 16.733333333333334
66, 72, 19.833333333333332
78, 80, 21.933333333333334
85, 90, 25.2
95, 99, 28.3
105, 110, 29.966666666666665
114, 120, 31.133333333333333
129, 132, 34.9
135, 143, 38.43333333333333
154, 156, 43.06666666666667
157, 168, 44.333333333333336
182, 195, 50.833333333333336
208, 208, 53.5
212, 224, 58.53333333333333
235, 238, 59.86666666666667
244, 255, 64.46666666666667
265, 270, 65.73333333333333
279, 288, 69.56666666666666
296, 304, 70.93333333333334
316, 323, 74.13333333333334
328, 340, 76.33333333333333
355, 360, 77.16666666666667
363, 378, 81.06666666666666
397, 399, 83.8
399, 418, 86.23333333333333
437, 437, 87.0
441, 460, 90.03333333333333
477, 480, 92.0
487, 504, 94.06666666666666
519, 525, 95.53333333333333
536, 550, 96.53333333333333
562, 572, 98.23333333333333
587, 598, 98.9
607, 621, 99.93333333333334
640, 648, 99.93333333333334
654, 672, 100.0
