desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.56
2, 2, 0.89
4, 4, 1.65
5, 6, 2.0
9, 12, 4.52
16, 15, 5.51
17, 20, 6.44
24, 24, 8.52
26, 30, 10.88
34, 35, 12.23
39, 42, 14.82
45, 48, 14.933333333333334
53, 56, 17.6
59, 63, 17.933333333333334
70, 72, 19.433333333333334
74, 80, 19.266666666666666
89, 90, 22.666666666666668
91, 99, 20.3
109, 108, 22.066666666666666
110, 120, 24.733333333333334
130, 130, 24.533333333333335
134, 143, 27.1
152, 154, 25.866666666666667
160, 168, 29.1
175, 180, 29.533333333333335
188, 195, 30.1
201, 208, 31.366666666666667
219, 224, 33.03333333333333
228, 238, 33.7
252, 255, 37.166666666666664
257, 270, 35.4
287, 288, 39.06666666666667
288, 304, 39.3
320, 320, 39.333333333333336
324, 340, 39.9
354, 357, 41.43333333333333
364, 378, 43.46666666666667
390, 396, 43.96666666666667
406, 418, 46.166666666666664
428, 437, 47.4
451, 460, 47.8
467, 480, 49.13333333333333
498, 504, 50.96666666666667
508, 525, 51.56666666666667
547, 550, 54.0
551, 572, 53.53333333333333
595, 594, 54.36666666666667
598, 621, 55.46666666666667
642, 644, 57.2
652, 672, 59.46666666666667
690, 696, 58.6
708, 725, 58.7
739, 750, 60.03333333333333
766, 780, 60.766666666666666
791, 806, 62.13333333333333
827, 837, 66.73333333333333
844, 864, 66.53333333333333
890, 896, 68.26666666666667
899, 924, 67.33333333333333
955, 957, 70.73333333333333
956, 986, 71.76666666666667
1014, 1015, 70.26666666666667
1022, 1050, 71.86666666666666
1074, 1080, 73.46666666666667
1092, 1116, 74.16666666666667
1136, 1147, 75.83333333333333
1164, 1184, 77.26666666666667
1200, 1216, 77.4
1239, 1254, 80.0
1265, 1287, 80.26666666666667
1316, 1326, 84.33333333333333
1332, 1360, 83.43333333333334
1395, 1400, 85.7
1401, 1435, 85.46666666666667
1471, 1470, 83.86666666666666
1476, 1512, 87.83333333333333
1544, 1548, 87.66666666666667
1560, 1591, 89.66666666666667
1617, 1628, 89.3
1646, 1672, 92.86666666666666
1693, 1710, 92.56666666666666
1734, 1755, 94.96666666666667
1771, 1794, 94.73333333333333
1825, 1840, 96.83333333333333
1850, 1880, 97.33333333333333
1918, 1927, 99.46666666666667
1931, 1968, 99.53333333333333
2013, 2058, 99.53333333333333
2098, 2100, 99.5
2111, 2150, 99.63333333333334
2184, 2193, 99.6
2211, 2244, 99.56666666666666
2272, 2288, 99.66666666666667
2313, 2340, 99.66666666666667
2361, 2385, 99.76666666666667
2417, 2438, 99.56666666666666
2453, 2484, 99.8
2524, 2538, 99.8
2546, 2585, 99.73333333333333
2633, 2640, 99.73333333333333
2640, 2688, 99.9
2737, 2736, 99.86666666666666
2745, 2793, 99.96666666666667
2835, 2842, 99.93333333333334
2858, 2900, 99.93333333333334
2935, 2950, 99.9
2974, 3009, 100.0
