desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.28
2, 2, 0.69
3, 4, 0.92
6, 6, 1.67
8, 9, 2.34
11, 12, 3.15
15, 16, 4.14
18, 20, 5.32
24, 25, 6.44
26, 30, 8.47
36, 36, 9.15
37, 42, 11.52
49, 48, 13.766666666666667
50, 56, 15.033333333333333
63, 63, 17.533333333333335
66, 72, 18.733333333333334
78, 80, 20.833333333333332
85, 90, 23.666666666666668
95, 99, 26.8
105, 110, 29.066666666666666
114, 120, 32.46666666666667
129, 132, 34.36666666666667
135, 143, 38.233333333333334
154, 156, 38.833333333333336
157, 168, 44.766666666666666
182, 195, 48.733333333333334
208, 208, 50.5
212, 224, 56.7
235, 238, 57.56666666666667
244, 255, 61.266666666666666
265, 270, 65.96666666666667
279, 288, 66.7
296, 304, 68.86666666666666
316, 323, 71.23333333333333
328, 340, 75.03333333333333
355, 360, 78.5
363, 378, 80.1
397, 399, 81.73333333333333
399, 418, 84.56666666666666
437, 437, 85.86666666666666
441, 460, 88.6
477, 480, 89.6
487, 504, 91.63333333333334
519, 525, 92.6
536, 550, 93.73333333333333
562, 572, 94.3
587, 598, 96.43333333333334
607, 621, 97.13333333333334
640, 648, 97.63333333333334
654, 672, 97.73333333333333
696, 700, 98.4
702, 725, 98.36666666666666
752, 750, 98.86666666666666
753, 780, 99.0
804, 806, 99.56666666666666
813, 837, 99.66666666666667
858, 864, 99.8
876, 896, 99.83333333333333
913, 924, 99.93333333333334
941, 957, 99.96666666666667
970, 986, 99.96666666666667
1008, 1020, 100.0
