desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.87
2, 2, 1.7
4, 4, 2.91
5, 6, 4.46
9, 12, 5.81
16, 15, 6.94
17, 20, 6.98
24, 24, 8.51
26, 30, 8.37
34, 35, 9.72
39, 42, 9.55
45, 48, 11.333333333333334
53, 56, 10.9
59, 63, 13.2
70, 72, 12.2
74, 80, 14.033333333333333
89, 90, 13.166666666666666
91, 99, 15.4
109, 108, 16.4
110, 120, 17.466666666666665
130, 130, 18.6
134, 143, 18.433333333333334
152, 154, 20.2
160, 168, 20.7
175, 180, 22.166666666666668
188, 195, 20.166666666666668
201, 208, 22.466666666666665
219, 224, 23.6
228, 238, 25.733333333333334
252, 255, 23.866666666666667
257, 270, 27.066666666666666
287, 288, 25.133333333333333
288, 304, 26.333333333333332
320, 320, 27.7
324, 340, 26.866666666666667
354, 357, 30.666666666666668
364, 378, 30.166666666666668
390, 396, 30.5
406, 418, 30.1
428, 437, 31.833333333333332
451, 460, 34.166666666666664
467, 480, 32.93333333333333
498, 504, 31.8
508, 525, 34.733333333333334
547, 550, 35.96666666666667
551, 572, 36.666666666666664
595, 594, 37.93333333333333
598, 621, 39.86666666666667
642, 644, 38.266666666666666
652, 672, 38.8
690, 696, 41.233333333333334
708, 725, 39.93333333333333
739, 750, 42.46666666666667
766, 780, 42.6
791, 806, 45.13333333333333
827, 837, 43.5
844, 864, 44.43333333333333
890, 896, 44.93333333333333
899, 924, 44.9
955, 957, 45.833333333333336
956, 986, 46.666666666666664
1014, 1015, 50.9
1022, 1050, 49.1
1074, 1080, 50.56666666666667
1092, 1116, 51.36666666666667
1136, 1147, 53.6
1164, 1184, 51.766666666666666
1200, 1216, 51.86666666666667
1239, 1254, 51.833333333333336
1265, 1287, 53.233333333333334
1316, 1326, 54.53333333333333
1332, 1360, 56.36666666666667
1395, 1400, 56.13333333333333
1401, 1435, 57.53333333333333
1471, 1470, 59.666666666666664
1476, 1512, 58.666666666666664
1544, 1548, 60.13333333333333
1560, 1591, 59.733333333333334
1617, 1628, 62.766666666666666
1646, 1672, 61.63333333333333
1693, 1710, 63.36666666666667
1734, 1755, 62.4
1771, 1794, 64.53333333333333
1825, 1840, 65.66666666666667
1850, 1880, 63.7
1918, 1927, 66.13333333333334
1931, 1968, 66.4
2013, 2058, 68.53333333333333
2098, 2100, 69.73333333333333
2111, 2150, 69.66666666666667
2184, 2193, 71.1
2211, 2244, 70.93333333333334
2272, 2288, 73.63333333333334
2313, 2340, 71.3
2361, 2385, 73.43333333333334
2417, 2438, 75.56666666666666
2453, 2484, 73.6
2524, 2538, 74.0
2546, 2585, 77.76666666666667
2633, 2640, 75.96666666666667
2640, 2688, 78.06666666666666
2737, 2736, 79.1
2745, 2793, 79.3
2835, 2842, 81.16666666666667
2858, 2900, 79.33333333333333
2935, 2950, 81.73333333333333
2974, 3009, 82.7
3037, 3060, 84.36666666666666
3093, 3120, 81.63333333333334
3140, 3172, 83.7
3213, 3233, 85.13333333333334
3245, 3286, 86.1
3336, 3348, 85.96666666666667
3352, 3402, 87.9
3461, 3456, 88.76666666666667
3462, 3520, 88.36666666666666
3571, 3575, 90.03333333333333
3589, 3640, 90.93333333333334
3683, 3696, 91.66666666666667
3719, 3762, 91.36666666666666
3797, 3819, 93.6
3851, 3886, 92.7
3913, 3944, 94.33333333333333
3986, 4012, 94.73333333333333
4030, 4071, 95.63333333333334
4123, 4140, 95.33333333333333
4149, 4200, 97.7
4262, 4270, 96.86666666666666
4270, 4331, 98.53333333333333
4392, 4392, 99.83333333333333
4403, 4464, 99.93333333333334
4516, 4526, 100.0
