desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.18
4, 4, 12.18
7, 7, 20.24
10, 10, 28.38
13, 13, 35.18
16, 16, 41.66
19, 19, 48.9
22, 22, 54.17
25, 25, 59.83
28, 28, 63.67
31, 31, 68.43
41, 41, 79.73333333333333
51, 51, 86.56666666666666
61, 61, 91.66666666666667
71, 71, 95.76666666666667
81, 81, 96.9
91, 91, 98.56666666666666
101, 101, 99.1
111, 111, 99.46666666666667
121, 121, 99.66666666666667
131, 131, 99.96666666666667
141, 141, 99.93333333333334
151, 151, 99.96666666666667
161, 161, 100.0
