desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.88
2, 2, 3.56
4, 4, 3.87
5, 6, 6.41
9, 12, 8.9
16, 15, 10.55
17, 20, 11.01
24, 24, 12.82
26, 30, 12.77
34, 35, 15.39
39, 42, 14.99
45, 48, 17.333333333333332
53, 56, 18.366666666666667
59, 63, 19.6
70, 72, 19.566666666666666
74, 80, 20.8
89, 90, 20.566666666666666
91, 99, 22.266666666666666
109, 108, 24.9
110, 120, 24.933333333333334
130, 130, 27.5
134, 143, 29.033333333333335
152, 154, 29.633333333333333
160, 168, 31.8
175, 180, 31.7
188, 195, 31.9
201, 208, 33.833333333333336
219, 224, 32.6
228, 238, 36.666666666666664
252, 255, 36.266666666666666
257, 270, 37.733333333333334
287, 288, 36.833333333333336
288, 304, 40.4
320, 320, 42.666666666666664
324, 340, 41.6
354, 357, 44.1
364, 378, 45.03333333333333
390, 396, 46.766666666666666
406, 418, 47.6
428, 437, 46.666666666666664
451, 460, 48.06666666666667
467, 480, 50.86666666666667
498, 504, 50.9
508, 525, 52.13333333333333
547, 550, 53.86666666666667
551, 572, 54.8
595, 594, 56.96666666666667
598, 621, 57.46666666666667
642, 644, 58.53333333333333
652, 672, 58.6
690, 696, 62.833333333333336
708, 725, 62.2
739, 750, 62.36666666666667
766, 780, 64.03333333333333
791, 806, 63.96666666666667
827, 837, 65.1
844, 864, 67.03333333333333
890, 896, 67.3
899, 924, 70.13333333333334
955, 957, 69.7
956, 986, 72.33333333333333
1014, 1015, 75.23333333333333
1022, 1050, 73.1
1074, 1080, 75.36666666666666
1092, 1116, 75.06666666666666
1136, 1147, 77.16666666666667
1164, 1184, 78.1
1200, 1216, 79.03333333333333
1239, 1254, 79.56666666666666
1265, 1287, 81.8
1316, 1326, 81.93333333333334
1332, 1360, 83.06666666666666
1395, 1400, 83.16666666666667
1401, 1435, 85.43333333333334
1471, 1470, 87.3
1476, 1512, 87.73333333333333
1544, 1548, 90.03333333333333
1560, 1591, 90.43333333333334
1617, 1628, 91.9
1646, 1672, 92.7
1693, 1710, 93.56666666666666
1734, 1755, 93.66666666666667
1771, 1794, 96.2
1825, 1840, 96.13333333333334
1850, 1880, 98.23333333333333
1918, 1927, 97.73333333333333
1931, 1968, 99.96666666666667
2013, 2058, 100.0
