desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.4
4, 4, 13.55
7, 7, 22.83
10, 10, 30.85
13, 13, 39.79
16, 16, 47.9
19, 19, 52.07
22, 22, 57.04
25, 25, 62.97
28, 28, 66.89
31, 31, 72.9
41, 41, 80.26666666666667
51, 51, 84.0
61, 61, 88.16666666666667
71, 71, 91.66666666666667
81, 81, 93.06666666666666
91, 91, 93.66666666666667
101, 101, 94.7
111, 111, 94.63333333333334
121, 121, 96.3
131, 131, 96.1
141, 141, 96.63333333333334
151, 151, 97.23333333333333
161, 161, 97.2
171, 171, 97.46666666666667
181, 181, 97.83333333333333
191, 191, 97.93333333333334
201, 201, 97.96666666666667
211, 211, 98.43333333333334
221, 221, 98.6
231, 231, 98.86666666666666
241, 241, 99.16666666666667
251, 251, 99.4
261, 261, 99.4
271, 271, 99.6
281, 281, 99.63333333333334
291, 291, 99.8
301, 301, 99.66666666666667
311, 311, 99.8
321, 321, 99.96666666666667
331, 331, 99.96666666666667
341, 341, 99.86666666666666
351, 351, 99.86666666666666
361, 361, 99.93333333333334
371, 371, 100.0
