desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.75
2, 2, 2.96
3, 4, 5.9
6, 6, 8.04
8, 9, 12.4
11, 12, 15.93
15, 16, 21.16
18, 20, 25.92
24, 25, 33.43
26, 30, 37.59
36, 36, 44.7
37, 42, 47.58
49, 48, 52.13333333333333
50, 56, 59.6
63, 63, 62.666666666666664
66, 72, 68.5
78, 80, 71.16666666666667
85, 90, 77.4
95, 99, 80.46666666666667
105, 110, 84.86666666666666
114, 120, 87.26666666666667
129, 132, 91.66666666666667
135, 143, 92.2
154, 156, 94.96666666666667
157, 168, 95.3
182, 195, 98.06666666666666
208, 208, 98.13333333333334
212, 224, 99.33333333333333
235, 238, 99.33333333333333
244, 255, 99.73333333333333
265, 270, 99.83333333333333
279, 288, 99.96666666666667
296, 304, 99.9
316, 323, 100.0
