desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.84
2, 2, 1.73
3, 4, 3.15
6, 6, 4.23
8, 9, 6.1
11, 12, 8.71
15, 16, 10.6
18, 20, 13.25
24, 25, 13.26
26, 30, 17.77
36, 36, 16.83
37, 42, 19.89
49, 48, 22.0
50, 56, 22.9
63, 63, 23.966666666666665
66, 72, 26.533333333333335
78, 80, 25.866666666666667
85, 90, 28.766666666666666
95, 99, 31.4
105, 110, 31.666666666666668
114, 120, 33.4
129, 132, 34.8
135, 143, 37.36666666666667
154, 156, 37.666666666666664
157, 168, 37.86666666666667
182, 195, 42.1
208, 208, 45.46666666666667
212, 224, 44.666666666666664
235, 238, 50.6
244, 255, 46.3
265, 270, 50.4
279, 288, 51.6
296, 304, 52.766666666666666
316, 323, 51.5
328, 340, 55.166666666666664
355, 360, 56.36666666666667
363, 378, 58.8
397, 399, 57.833333333333336
399, 418, 62.166666666666664
437, 437, 64.93333333333334
441, 460, 65.76666666666667
477, 480, 68.4
487, 504, 66.63333333333334
519, 525, 70.13333333333334
536, 550, 69.73333333333333
562, 572, 72.53333333333333
587, 598, 74.6
607, 621, 76.33333333333333
640, 648, 74.96666666666667
654, 672, 77.56666666666666
696, 700, 78.76666666666667
702, 725, 81.66666666666667
752, 750, 84.9
753, 780, 83.96666666666667
804, 806, 87.23333333333333
813, 837, 87.66666666666667
858, 864, 90.56666666666666
876, 896, 90.96666666666667
913, 924, 92.1
941, 957, 93.4
970, 986, 94.86666666666666
1008, 1020, 95.8
1029, 1050, 98.26666666666667
1077, 1085, 97.96666666666667
1090, 1116, 99.66666666666667
1149, 1152, 99.7
1152, 1184, 99.63333333333334
1216, 1216, 99.86666666666666
1223, 1254, 99.8
1282, 1287, 99.9
1299, 1326, 100.0
