desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.41
2, 2, 2.53
3, 4, 5.54
6, 6, 8.6
8, 9, 12.09
11, 12, 16.29
15, 16, 21.74
18, 20, 26.69
24, 25, 32.38
26, 30, 36.97
36, 36, 44.31
37, 42, 49.55
49, 48, 55.733333333333334
50, 56, 64.06666666666666
63, 63, 71.43333333333334
66, 72, 80.56666666666666
78, 80, 87.53333333333333
85, 90, 90.5
95, 99, 92.3
105, 110, 94.66666666666667
114, 120, 95.7
129, 132, 97.5
135, 143, 98.33333333333333
154, 156, 99.6
157, 168, 99.63333333333334
182, 195, 100.0
