desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.28
2, 2, 0.56
4, 4, 1.36
5, 6, 2.01
9, 12, 3.98
16, 15, 4.83
17, 20, 6.67
24, 24, 7.67
26, 30, 8.72
34, 35, 10.89
39, 42, 13.19
45, 48, 13.733333333333333
53, 56, 18.2
59, 63, 18.533333333333335
70, 72, 22.7
74, 80, 24.2
89, 90, 25.4
91, 99, 27.833333333333332
109, 108, 30.133333333333333
110, 120, 29.766666666666666
130, 130, 34.13333333333333
134, 143, 33.43333333333333
152, 154, 35.36666666666667
160, 168, 37.06666666666667
175, 180, 39.0
188, 195, 40.233333333333334
201, 208, 41.233333333333334
219, 224, 39.86666666666667
228, 238, 43.5
252, 255, 43.833333333333336
257, 270, 44.733333333333334
287, 288, 45.8
288, 304, 48.266666666666666
320, 320, 48.166666666666664
324, 340, 51.266666666666666
354, 357, 53.63333333333333
364, 378, 53.8
390, 396, 57.233333333333334
406, 418, 56.666666666666664
428, 437, 57.5
451, 460, 57.266666666666666
467, 480, 61.2
498, 504, 61.3
508, 525, 62.733333333333334
547, 550, 62.5
551, 572, 63.766666666666666
595, 594, 67.33333333333333
598, 621, 68.3
642, 644, 70.23333333333333
652, 672, 69.93333333333334
690, 696, 72.83333333333333
708, 725, 74.23333333333333
739, 750, 74.46666666666667
766, 780, 75.4
791, 806, 77.3
827, 837, 77.86666666666666
844, 864, 78.3
890, 896, 79.66666666666667
899, 924, 82.83333333333333
955, 957, 81.6
956, 986, 84.2
1014, 1015, 87.76666666666667
1022, 1050, 86.96666666666667
1074, 1080, 89.43333333333334
1092, 1116, 88.46666666666667
1136, 1147, 91.96666666666667
1164, 1184, 92.93333333333334
1200, 1216, 94.7
1239, 1254, 94.06666666666666
1265, 1287, 96.26666666666667
1316, 1326, 96.13333333333334
1332, 1360, 99.36666666666666
1395, 1400, 99.7
1401, 1435, 100.0
