desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.31
2, 2, 0.8
3, 4, 1.3
6, 6, 2.02
8, 9, 2.89
11, 12, 4.15
15, 16, 5.44
18, 20, 6.4
24, 25, 8.02
26, 30, 9.23
36, 36, 11.61
37, 42, 13.08
49, 48, 13.466666666666667
50, 56, 17.6
63, 63, 20.233333333333334
66, 72, 21.666666666666668
78, 80, 25.9
85, 90, 26.666666666666668
95, 99, 29.266666666666666
105, 110, 34.1
114, 120, 37.9
129, 132, 41.0
135, 143, 43.93333333333333
154, 156, 48.233333333333334
157, 168, 51.0
182, 195, 61.4
208, 208, 63.233333333333334
212, 224, 68.7
235, 238, 72.2
244, 255, 77.2
265, 270, 80.53333333333333
279, 288, 81.73333333333333
296, 304, 86.76666666666667
316, 323, 86.93333333333334
328, 340, 90.9
355, 360, 91.96666666666667
363, 378, 95.96666666666667
397, 399, 96.03333333333333
399, 418, 99.73333333333333
437, 437, 100.0
