desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.48
2, 2, 1.11
3, 4, 2.45
6, 6, 3.4
8, 9, 5.09
11, 12, 6.61
15, 16, 8.49
18, 20, 11.82
24, 25, 13.56
26, 30, 16.92
36, 36, 20.09
37, 42, 23.36
49, 48, 26.5
50, 56, 31.1
63, 63, 34.766666666666666
66, 72, 38.96666666666667
78, 80, 42.86666666666667
85, 90, 48.06666666666667
95, 99, 53.3
105, 110, 59.63333333333333
114, 120, 62.2
129, 132, 64.13333333333334
135, 143, 68.2
154, 156, 72.2
157, 168, 75.26666666666667
182, 195, 83.3
208, 208, 85.93333333333334
212, 224, 89.2
235, 238, 91.56666666666666
244, 255, 94.53333333333333
265, 270, 96.3
279, 288, 97.1
296, 304, 99.13333333333334
316, 323, 99.56666666666666
328, 340, 100.0
