desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.69
2, 2, 1.19
4, 4, 2.81
5, 6, 3.48
9, 12, 6.2
16, 15, 7.94
17, 20, 11.04
24, 24, 12.69
26, 30, 16.12
34, 35, 18.79
39, 42, 22.87
45, 48, 25.333333333333332
53, 56, 31.033333333333335
59, 63, 33.0
70, 72, 37.6
74, 80, 41.7
89, 90, 47.8
91, 99, 51.266666666666666
109, 108, 50.666666666666664
110, 120, 54.43333333333333
130, 130, 56.233333333333334
134, 143, 60.63333333333333
152, 154, 60.333333333333336
160, 168, 66.6
175, 180, 65.9
188, 195, 72.73333333333333
201, 208, 71.9
219, 224, 77.86666666666666
228, 238, 78.3
252, 255, 82.8
257, 270, 83.76666666666667
287, 288, 87.3
288, 304, 88.46666666666667
320, 320, 88.53333333333333
324, 340, 93.73333333333333
354, 357, 94.23333333333333
364, 378, 99.56666666666666
390, 396, 99.53333333333333
406, 418, 99.93333333333334
428, 437, 99.9
451, 460, 100.0
