desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.23
4, 4, 12.72
7, 7, 20.78
10, 10, 28.86
13, 13, 35.46
16, 16, 42.85
19, 19, 48.48
22, 22, 52.87
25, 25, 57.46
28, 28, 62.38
31, 31, 67.19
41, 41, 78.3
51, 51, 87.0
61, 61, 91.46666666666667
71, 71, 95.36666666666666
81, 81, 96.66666666666667
91, 91, 97.8
101, 101, 98.83333333333333
111, 111, 99.4
121, 121, 99.9
131, 131, 99.66666666666667
141, 141, 99.96666666666667
151, 151, 99.96666666666667
161, 161, 99.93333333333334
171, 171, 99.96666666666667
181, 181, 100.0
