desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.36
2, 2, 0.57
3, 4, 1.1
6, 6, 1.68
8, 9, 2.36
11, 12, 3.65
15, 16, 4.37
18, 20, 5.26
24, 25, 6.87
26, 30, 8.25
36, 36, 10.09
37, 42, 11.31
49, 48, 13.7
50, 56, 15.466666666666667
63, 63, 16.033333333333335
66, 72, 19.166666666666668
78, 80, 20.933333333333334
85, 90, 23.933333333333334
95, 99, 25.5
105, 110, 29.1
114, 120, 32.86666666666667
129, 132, 35.63333333333333
135, 143, 39.56666666666667
154, 156, 41.4
157, 168, 44.93333333333333
182, 195, 52.06666666666667
208, 208, 55.5
212, 224, 57.46666666666667
235, 238, 62.03333333333333
244, 255, 64.06666666666666
265, 270, 66.63333333333334
279, 288, 69.03333333333333
296, 304, 72.4
316, 323, 74.16666666666667
328, 340, 77.36666666666666
355, 360, 78.23333333333333
363, 378, 81.53333333333333
397, 399, 84.13333333333334
399, 418, 85.3
437, 437, 88.53333333333333
441, 460, 90.13333333333334
477, 480, 91.03333333333333
487, 504, 92.9
519, 525, 95.1
536, 550, 96.03333333333333
562, 572, 96.06666666666666
587, 598, 97.43333333333334
607, 621, 98.23333333333333
640, 648, 98.56666666666666
654, 672, 99.3
696, 700, 99.46666666666667
702, 725, 99.96666666666667
752, 750, 100.0
