desiredholes, actualholes, successrate
0, 0, 0
1, 1, 2.82
2, 2, 5.86
4, 4, 5.76
5, 6, 8.57
9, 12, 11.47
16, 15, 14.36
17, 20, 14.01
24, 24, 16.59
26, 30, 16.26
34, 35, 20.37
39, 42, 19.78
45, 48, 21.166666666666668
53, 56, 23.533333333333335
59, 63, 25.0
70, 72, 25.3
74, 80, 28.466666666666665
89, 90, 28.066666666666666
91, 99, 30.4
109, 108, 33.333333333333336
110, 120, 32.2
130, 130, 35.766666666666666
134, 143, 38.0
152, 154, 38.766666666666666
160, 168, 40.666666666666664
175, 180, 41.56666666666667
188, 195, 43.1
201, 208, 44.266666666666666
219, 224, 45.2
228, 238, 47.166666666666664
252, 255, 48.333333333333336
257, 270, 50.166666666666664
287, 288, 51.96666666666667
288, 304, 52.8
320, 320, 55.86666666666667
324, 340, 56.36666666666667
354, 357, 60.5
364, 378, 57.9
390, 396, 60.0
406, 418, 62.13333333333333
428, 437, 64.26666666666667
451, 460, 63.166666666666664
467, 480, 66.33333333333333
498, 504, 67.1
508, 525, 69.0
547, 550, 68.83333333333333
551, 572, 71.56666666666666
595, 594, 73.33333333333333
598, 621, 75.23333333333333
642, 644, 77.66666666666667
652, 672, 77.43333333333334
690, 696, 81.5
708, 725, 79.5
739, 750, 82.7
766, 780, 81.36666666666666
791, 806, 85.8
827, 837, 84.7
844, 864, 88.7
890, 896, 87.93333333333334
899, 924, 90.63333333333334
955, 957, 89.86666666666666
956, 986, 92.83333333333333
1014, 1015, 95.8
1022, 1050, 95.7
1074, 1080, 98.63333333333334
1092, 1116, 98.76666666666667
1136, 1147, 100.0
