desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.33
4, 4, 1.62
7, 7, 2.76
10, 10, 4.38
13, 13, 5.07
16, 16, 6.39
19, 19, 7.41
22, 22, 8.21
25, 25, 9.83
28, 28, 10.76
31, 31, 11.83
41, 41, 15.0
51, 51, 17.833333333333332
61, 61, 21.466666666666665
71, 71, 23.8
81, 81, 28.1
91, 91, 29.566666666666666
101, 101, 33.96666666666667
111, 111, 39.3
121, 121, 37.7
131, 131, 42.43333333333333
141, 141, 45.2
151, 151, 47.6
161, 161, 48.9
171, 171, 51.86666666666667
181, 181, 55.86666666666667
191, 191, 56.46666666666667
201, 201, 57.733333333333334
211, 211, 60.46666666666667
221, 221, 61.86666666666667
231, 231, 63.53333333333333
241, 241, 66.13333333333334
251, 251, 67.4
261, 261, 68.93333333333334
271, 271, 71.4
281, 281, 72.56666666666666
291, 291, 74.6
301, 301, 76.83333333333333
311, 311, 77.6
321, 321, 79.26666666666667
331, 331, 80.56666666666666
341, 341, 80.56666666666666
351, 351, 82.36666666666666
361, 361, 81.6
371, 371, 84.03333333333333
381, 381, 85.4
391, 391, 84.83333333333333
401, 401, 86.33333333333333
411, 411, 87.33333333333333
421, 421, 86.73333333333333
431, 431, 88.9
441, 441, 89.6
451, 451, 89.73333333333333
461, 461, 90.0
471, 471, 91.13333333333334
481, 481, 90.8
491, 491, 92.2
501, 501, 91.83333333333333
511, 511, 91.9
521, 521, 92.73333333333333
531, 531, 93.4
541, 541, 93.9
551, 551, 93.53333333333333
561, 561, 93.96666666666667
571, 571, 95.63333333333334
581, 581, 94.56666666666666
591, 591, 94.46666666666667
601, 601, 94.43333333333334
611, 611, 96.33333333333333
621, 621, 96.13333333333334
631, 631, 95.93333333333334
641, 641, 96.36666666666666
651, 651, 95.93333333333334
661, 661, 97.2
671, 671, 97.1
681, 681, 96.43333333333334
691, 691, 96.76666666666667
701, 701, 96.7
711, 711, 97.1
721, 721, 97.46666666666667
731, 731, 96.56666666666666
741, 741, 97.26666666666667
751, 751, 98.1
761, 761, 97.16666666666667
771, 771, 97.16666666666667
781, 781, 97.63333333333334
791, 791, 97.9
801, 801, 97.23333333333333
811, 811, 97.53333333333333
821, 821, 97.8
831, 831, 97.93333333333334
841, 841, 98.36666666666666
851, 851, 97.7
861, 861, 98.26666666666667
871, 871, 97.86666666666666
881, 881, 97.8
891, 891, 98.26666666666667
901, 901, 97.96666666666667
911, 911, 98.36666666666666
921, 921, 97.86666666666666
931, 931, 98.36666666666666
941, 941, 98.2
951, 951, 98.5
961, 961, 98.56666666666666
971, 971, 98.0
981, 981, 98.76666666666667
991, 991, 98.53333333333333
1001, 1001, 98.73333333333333
1011, 1011, 98.96666666666667
1021, 1021, 98.7
1031, 1031, 98.73333333333333
1041, 1041, 98.53333333333333
1051, 1051, 98.5
1061, 1061, 99.03333333333333
1071, 1071, 98.7
1081, 1081, 98.43333333333334
1091, 1091, 98.66666666666667
1101, 1101, 99.13333333333334
1111, 1111, 98.96666666666667
1121, 1121, 98.53333333333333
1131, 1131, 99.03333333333333
1141, 1141, 99.13333333333334
1151, 1151, 99.0
1161, 1161, 99.23333333333333
1171, 1171, 99.1
1181, 1181, 99.0
1191, 1191, 98.76666666666667
1201, 1201, 98.93333333333334
1211, 1211, 99.06666666666666
1221, 1221, 99.0
1231, 1231, 98.63333333333334
1241, 1241, 98.96666666666667
1251, 1251, 98.96666666666667
1261, 1261, 99.26666666666667
1271, 1271, 99.2
1281, 1281, 98.9
1291, 1291, 99.13333333333334
1301, 1301, 98.9
1311, 1311, 99.2
1321, 1321, 98.9
1331, 1331, 99.2
1341, 1341, 99.23333333333333
1351, 1351, 99.13333333333334
1361, 1361, 98.73333333333333
1371, 1371, 99.03333333333333
1381, 1381, 99.26666666666667
1391, 1391, 99.26666666666667
1401, 1401, 99.26666666666667
1411, 1411, 99.13333333333334
1421, 1421, 99.33333333333333
1431, 1431, 99.36666666666666
1441, 1441, 99.3
1451, 1451, 99.23333333333333
1461, 1461, 99.3
1471, 1471, 99.3
1481, 1481, 99.13333333333334
1491, 1491, 99.5
1501, 1501, 99.26666666666667
1511, 1511, 99.16666666666667
1521, 1521, 99.03333333333333
1531, 1531, 99.3
1541, 1541, 99.53333333333333
1551, 1551, 99.36666666666666
1561, 1561, 99.3
1571, 1571, 99.53333333333333
1581, 1581, 99.5
1591, 1591, 99.3
1601, 1601, 99.23333333333333
1611, 1611, 99.46666666666667
1621, 1621, 99.56666666666666
1631, 1631, 99.1
1641, 1641, 99.6
1651, 1651, 99.4
1661, 1661, 99.5
1671, 1671, 99.63333333333334
1681, 1681, 99.56666666666666
1691, 1691, 99.73333333333333
1701, 1701, 99.56666666666666
1711, 1711, 99.5
1721, 1721, 99.4
1731, 1731, 99.73333333333333
1741, 1741, 99.36666666666666
1751, 1751, 99.73333333333333
1761, 1761, 99.6
1771, 1771, 99.6
1781, 1781, 99.5
1791, 1791, 99.5
1801, 1801, 99.63333333333334
1811, 1811, 99.6
1821, 1821, 99.63333333333334
1831, 1831, 99.63333333333334
1841, 1841, 99.63333333333334
1851, 1851, 99.66666666666667
1861, 1861, 99.6
1871, 1871, 99.7
1881, 1881, 99.73333333333333
1891, 1891, 99.83333333333333
1901, 1901, 99.86666666666666
1911, 1911, 99.86666666666666
1921, 1921, 99.7
1931, 1931, 99.8
1941, 1941, 99.8
1951, 1951, 99.63333333333334
1961, 1961, 99.83333333333333
1971, 1971, 99.76666666666667
1981, 1981, 99.76666666666667
1991, 1991, 99.76666666666667
2001, 2001, 99.76666666666667
2011, 2011, 99.9
2021, 2021, 99.73333333333333
2031, 2031, 99.93333333333334
2041, 2041, 99.73333333333333
2051, 2051, 99.76666666666667
2061, 2061, 99.76666666666667
2071, 2071, 99.73333333333333
2081, 2081, 99.76666666666667
2091, 2091, 99.9
2101, 2101, 99.96666666666667
2111, 2111, 99.9
2121, 2121, 99.83333333333333
2131, 2131, 99.73333333333333
2141, 2141, 99.8
2151, 2151, 99.9
2161, 2161, 99.93333333333334
2171, 2171, 99.83333333333333
2181, 2181, 99.9
2191, 2191, 99.86666666666666
2201, 2201, 99.8
2211, 2211, 99.76666666666667
2221, 2221, 99.8
2231, 2231, 99.9
2241, 2241, 99.93333333333334
2251, 2251, 99.93333333333334
2261, 2261, 99.96666666666667
2271, 2271, 99.96666666666667
2281, 2281, 99.73333333333333
2291, 2291, 99.86666666666666
2301, 2301, 99.96666666666667
2311, 2311, 99.96666666666667
2321, 2321, 99.9
2331, 2331, 99.86666666666666
2341, 2341, 99.93333333333334
2351, 2351, 99.9
2361, 2361, 99.93333333333334
2371, 2371, 99.9
2381, 2381, 99.9
2391, 2391, 99.96666666666667
2401, 2401, 99.93333333333334
2411, 2411, 100.0
