desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.36
2, 2, 0.77
3, 4, 1.4
6, 6, 2.21
8, 9, 3.3
11, 12, 3.79
15, 16, 5.05
18, 20, 6.09
24, 25, 8.14
26, 30, 9.02
36, 36, 11.53
37, 42, 12.88
49, 48, 15.333333333333334
50, 56, 17.733333333333334
63, 63, 18.966666666666665
66, 72, 20.966666666666665
78, 80, 23.5
85, 90, 26.866666666666667
95, 99, 31.1
105, 110, 32.03333333333333
114, 120, 33.86666666666667
129, 132, 38.0
135, 143, 39.46666666666667
154, 156, 43.333333333333336
157, 168, 44.333333333333336
182, 195, 48.06666666666667
208, 208, 46.333333333333336
212, 224, 50.86666666666667
235, 238, 47.86666666666667
244, 255, 54.96666666666667
265, 270, 52.666666666666664
279, 288, 56.36666666666667
296, 304, 57.266666666666666
316, 323, 58.96666666666667
328, 340, 59.166666666666664
355, 360, 63.266666666666666
363, 378, 64.43333333333334
397, 399, 68.33333333333333
399, 418, 68.56666666666666
437, 437, 66.36666666666666
441, 460, 72.46666666666667
477, 480, 70.73333333333333
487, 504, 76.26666666666667
519, 525, 77.36666666666666
536, 550, 77.96666666666667
562, 572, 79.46666666666667
587, 598, 81.86666666666666
607, 621, 82.13333333333334
640, 648, 84.86666666666666
654, 672, 85.1
696, 700, 89.13333333333334
702, 725, 89.56666666666666
752, 750, 89.53333333333333
753, 780, 92.96666666666667
804, 806, 92.6
813, 837, 96.26666666666667
858, 864, 96.6
876, 896, 99.46666666666667
913, 924, 99.46666666666667
941, 957, 99.66666666666667
970, 986, 99.6
1008, 1020, 99.66666666666667
1029, 1050, 99.8
1077, 1085, 99.86666666666666
1090, 1116, 99.83333333333333
1149, 1152, 99.96666666666667
1152, 1184, 100.0
